,Unnamed: 0,file,smiles
3858,35392,20208032,N1(N=C(N([H])[H])C(=C1C([H])([H])[H])[H])[H]
3861,35427,21335,C=1(C(=C(C(=C(C1N(C(C(=C([H])[H])[H])([H])[H])C(C([H])([H])[H])=O)[H])[H])C([H])([H])[H])[H])[H]
3863,35430,20209005,BrC=1C(Cl)=C(F)C(=C(C1[H])[H])[H]
3866,35449,20208352,FC1=C(C(=C(C(F)=C1[H])[H])[H])C([H])([H])[H]
3867,35457,20209090,S(O[H])(=O)(=O)C(O[H])(C=1N=C(C(=C(C1[H])[H])[H])[H])[H]
3869,35488,20143622,C(#CC(O[H])(C([H])([H])[H])C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])[H]
3878,35558,20200305,ClC(=O)N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]
3883,35606,20209626,BrC([N+]([O-])=O)([H])[H]
3884,35621,20208616,ClC1(C2(C(C(C(C2([H])[H])([H])[H])(C1=O)[H])([H])[H])[H])[H]
3886,35638,10022123,C1(=C(C(=C(C(=C1[H])OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])[H])OC(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])C(C(=O)OC([H])([H])[H])([H])[H]
3891,35694,20200923,S=C1OC(=O)C(=C(N1C([H])([H])[H])C(OC([H])([H])[H])=O)[H]
3894,35721,10015734,C(C(Br)=C([H])[H])([H])([H])[H]
3896,35772,20170969,N1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])=S)C(C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])([H])[H]
3902,35834,40104596,C1(N(C1(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])C3=C(C(=C(C(=C3[H])[H])OC([H])([H])[H])[H])[H])(C4=C(C(=C(C(=C4[H])[H])OC([H])([H])[H])[H])[H])[H]
3904,35840,10022038,C1(C(C1(C(=O)OC(C([H])([H])[H])([H])[H])C(OC(C([H])([H])[H])([H])[H])=O)([H])[H])(C(=C([H])[H])[H])[H]
3905,35852,20209125,BrC(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(OC(C([H])([H])[H])([H])[H])=O)[H]
3907,35885,20044932,C(C#N)(C(OC([H])([H])[H])([H])[H])([H])[H]
3909,35901,10021721,C1(C(=C(OC(=C1OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])C([H])([H])[H])C([H])([H])[H])[H])=O
3910,35904,20100348,C(C(C(C#CC#CC([H])=C=C([H])C(C(C(C(C(C(C(C(O[H])=O)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
3911,35912,10021771,C=1(SN=NC1C2=C(C(=C(C(=C2[H])[H])OC([H])([H])[H])[H])[H])C(Cl)(C3=C(N=NS3)C4=C(C(=C(C(=C4[H])[H])OC([H])([H])[H])[H])[H])[H]
3912,35929,10022769,O=C1N(C(C(OC([H])([H])[H])([H])[H])([H])[H])C(C2=C1C=3C(OC2([H])[H])=C(C(=C(C3[H])[H])[H])[H])([H])[H]
3913,35937,20096505,C(OC=1C(=C(C(=NN1)Cl)[H])[H])([H])([H])[H]
3917,35960,20200911,ClC=1C(=C(Cl)C(=C(C1F)[H])[H])[H]
3918,35962,10025817,C12(OC3(C4(C(C(C1([H])[H])([H])[H])(C(C(C(C4(C(C(O3)=O)(C([H])([H])[H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])[H])OO2)[H])C([H])([H])[H]
3919,35981,10021875,C1(C(C(C(C(C(C2=C1N=N[Se]2)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3920,35984,20200958,S1C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=C(SC1=S)C(OC(C([H])([H])[H])([H])[H])=O
3921,35997,20200927,ClC(OC(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O
3927,36066,20101844,C1(C2(C(C3(C4(C15C=6C(C(C(C6C(C(C4(C(N3C(C2(C([H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])=O)([H])[H])(O[H])C(C5([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])=O
3933,36108,20096818,C(C(C(=O)[O-])([H])[H])(C(=O)[O-])(O[H])[H]
3934,36110,10010673,C(C(=C=C([H])[H])C([H])([H])[H])([H])([H])[H]
3936,36128,20208733,BrC=1C(=C(C(=NC1Cl)[H])[H])[H]
3938,36151,10022061,C1(=C(C(=C(C(=C1[H])[H])S(=O)(=O)N2C(=C(C(=C2[H])[H])[H])[H])[H])[H])C([H])([H])[H]
3943,36175,20200145,ClC(Cl)(C=1C(=C(C(=C(C1[H])[H])[H])[H])C(F)(F)F)[H]
3945,36182,60001939,[Ti](OC(C([H])([H])[H])(C([H])([H])[H])[H])(OC(C([H])([H])[H])(C([H])([H])[H])[H])(OC(C([H])([H])[H])(C([H])([H])[H])[H])OC(C([H])([H])[H])(C([H])([H])[H])[H]
3946,36190,20208976,BrC(C(C#N)([H])[H])(C([H])([H])[H])[H]
3947,36219,20209055,BrC=1N=C(C(=C(C1C([H])([H])[H])[H])[H])[H]
3950,36250,10017806,C(=O)(C(OC([H])([H])[H])([H])[H])C([H])([H])[H]
3954,36299,10021624,C(C(C([H])([H])[H])(C([H])([H])[H])OC(=O)C(C(=C([H])[H])[H])([H])[H])([H])([H])[H]
3956,36304,20209658,BrC1=C(Cl)C(=C(Cl)C(=C1[H])[H])[H]
3958,36325,20208996,S(C(C(C(OC([H])([H])[H])=O)([H])[H])([H])[H])C([H])([H])[H]
3963,36356,10021712,C1(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])=O)([H])[H])([H])[H])=O
3964,36384,20208541,S1C2=C(N=C1C([H])([H])[H])C(=C(C(=C2[H])C([H])([H])[H])C([H])([H])[H])[H]
3965,36390,20200133,S([O-])(=O)(=O)C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
3966,36395,10021982,C1(=C(C(=C(C(=C1C=2N=NN(N2)[H])[H])C([H])([H])[H])C=3N=NN(N3)[H])[H])C([H])([H])[H]
3968,36399,30080729,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
3970,36420,20207370,FC1=C(OC([H])([H])[H])C(=C(C(=C1F)[H])[H])[H]
3974,36468,20027189,C=1(OC([H])([H])[H])SC(=C(C1[H])[H])C#CC=2SC(=C(C2[H])[H])C(=O)[H]
3975,36469,10021796,C=1(SC(=C(C1[H])[H])[H])C(=O)C2=C(C(=C(C(=C2[H])[H])[H])[H])OC([H])([H])[H]
3978,36490,10021717,C([N+](C(C(=C([H])[H])[H])([H])[H])(C([H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(=C([H])[H])[H])([H])[H]
3980,36505,10022070,C1(=C(C(=C(C(=C1[H])[H])C2=C(C(=C(C(=C2[H])[H])N(C3=C(C(=C(C(=C3[H])[H])C([H])([H])[H])[H])[H])C4=C(C(=C(C(=C4[H])[H])[H])[H])[H])[H])[H])[H])[H])N(C5=C(C(=C(C(=C5[H])[H])C([H])([H])[H])[H])[H])C6=C(C(=C(C(=C6[H])[H])[H])[H])[H]
3982,36523,20209034,ClC=1C(=C(N=C=S)C(=C(C1[H])[H])[H])[H]
3991,36587,20044060,C=1(SC(=C(C1[H])[H])SC(C([H])([H])[H])=O)SC(C([H])([H])[H])=O
3996,36616,20208412,BrC1=C(C(=C(Br)C(=C1[H])[H])[H])C(O[H])=O
3997,36618,20025568,C1(OC(C(O1)(C([H])([H])[H])[H])([H])[H])=O
4000,36643,10016014,C1(=C(C(=C2C(=C1C#N)C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H]
4001,36649,10022773,[H]OC(=O)C(=C(C(=O)C1=C(C(=C(Br)C(=C1[H])[H])[H])[H])[H])[H]
4002,36660,10018782,C1(=C(C(=C(C2=C1C(=C(N2C([H])([H])[H])[H])[H])[H])[H])[H])[H]
4003,36670,20096453,C(C(=C(C([H])([H])[H])[H])[H])(C(=C([H])[H])[H])([H])[H]
4005,36683,20052485,C=1(C(=C(C(=C(C1[H])C([H])([H])[H])[H])C#N)[H])[H]
4018,36817,10022073,C1(=C(C(=C(C2=C1C(=C(C(O2)(C([H])([H])[H])C([H])([H])[H])[H])N3C(=C(C(=C(C3=O)[H])[H])[H])[H])[H])[H])C#N)[H]
4019,36823,10018673,C=1(C(=C(C(=C(C1Cl)[H])[H])[H])[H])C(=O)[H]
4023,36882,40077108,C1(=C(C(=C(C(=C1[H])[H])Br)[H])Br)OC([H])([H])[H]
4025,36912,8410,C(=C(S(C(=C([H])[H])[H])(=O)=O)[H])([H])[H]
4026,36921,11014,C(C(Br)(Br)[H])(Br)(Br)[H]
4027,36929,10021613,C(C(C([H])([H])[H])(C([H])([H])[H])C1(C(C(C=2C(=O)OC(C2C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
4029,36954,20200805,S(C1(C(C(OC1=O)=O)([H])[H])[H])C(=O)C([H])([H])[H]
4031,36967,60005964,C(C1(C(O[H])(C(C(O[H])(C(OC(C([H])([H])[H])(C(C(C(O[H])(C([H])([H])[H])[H])([H])[H])([H])[H])[H])(O1)[H])[H])([H])[H])[H])[H])([H])([H])[H]
4034,36983,30102407,C1(C(C(C(C23C1(C(C(C4(C2(C(C(C5(C4(C(C(C5(C(C([H])([H])[H])(C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])(O[H])C(OC([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])C3([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(O[H])[H])(C([H])([H])[H])C([H])([H])[H]
4039,37013,30096612,C1(=C(C(=C(C(=C1[N+]([O-])=O)[H])C(=O)[H])Cl)[H])[H]
4040,37014,10022040,C1(=C(C(=C(C2=C1N=C(S2)[H])[H])OC(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H]
4053,37129,10021610,C1(=C(C(=C(Cl)S1)[H])C([H])([H])[H])C(OC([H])([H])[H])=O
4058,37174,20045256,C(S(C([H])([H])[H])(=O)=O)(=C([H])[H])[H]
4060,37193,20096793,C(=C(C(C(C(=O)O[H])([H])[H])(C(=O)O[H])[H])C(=O)O[H])([H])[H]
4061,37210,20208094,N1(C(C([H])([H])[H])([H])[H])C(=[N+](C(=C1[H])[H])C([H])([H])[H])[H]
4063,37231,20199647,C(C(Br)([H])[H])([N+]([H])([H])[H])([H])[H]
4064,37237,60004202,C(=C(C(C([H])([H])[H])(C(C(C1=C(C([H])([H])[H])C(C(C2(C(C([H])([H])[H])(C([H])([H])[H])C(C(C(C12C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])O[H])[H])([H])[H]
4066,37249,10021824,C1(C(C(C(C2=C1C(=C3C(=C2[H])C4=C3C(=C5C(=C4C#N)C(=C(C(=C5[H])[H])[H])[H])C#N)[H])([H])[H])([H])[H])([H])[H])([H])[H]
4068,37276,10928,C(C(C(Cl)([H])[H])(C([H])([H])[H])[H])([H])([H])[H]
4069,37326,10022421,C1(C(C(C(C(C1(C(=O)OC(C(N(C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])(C(O[H])=O)[H])([H])[H])([H])[H])([H])[H])([H])[H]
4080,37413,10022719,C(OC1=C(C(C(C([H])([H])[H])([H])[H])([H])[H])C(=C(OC([H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])=C1C(=O)[H])[H])([H])([H])[H]
4083,37453,20207518,O=C1C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
4086,37508,20199056,O(C(C(=C([H])[H])[H])([H])[H])C(=O)[H]
4087,37520,10022761,O=C1C2=C(C1=O)C(C(C3=C2C=4C(C(=C3[H])[H])=C(C(=C(C4[H])[H])[H])[H])([H])[H])([H])[H]
4090,37550,20209678,ClS(=O)(=O)C(S(Cl)(=O)=O)([H])[H]
4091,37555,20026087,C1(=C(C2(C(C1([H])[H])(C(C2(C(C(C(Br)([H])[H])([H])[H])([H])[H])Br)=O)[H])[H])[H])[H]
4095,37585,10022092,C1(=C(C(=C(C(=C1[H])[H])OC(C(C(C(OC2=C(C(=C(C(=C2[H])[H])C(=O)C([H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])C(=O)C([H])([H])[H]
4097,37616,20208753,S(OC(C(C([H])([H])[H])([H])[H])([H])[H])(=O)(=O)C([H])([H])[H]
4103,37663,20027562,C1(OC(C(C(O1)=O)([H])[H])=O)(C([H])([H])[H])C([H])([H])[H]
4105,37668,20208977,[O-][N+](=O)C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
4110,37757,20026421,C(C(C(C([H])([H])[H])([H])[H])=C(C(C(=O)OC([H])([H])[H])([H])[H])[H])([H])([H])[H]
4118,37838,20054750,C1(=C(C(=C(C(=C1[H])[H])N(C=2C(=C(C(=C(C2C(=O)O[H])[H])[H])[H])[H])[H])[H])[H])[H]
4121,37862,20208902,O(C(O[H])(C(OC([H])([H])[H])=O)[H])C([H])([H])[H]
4130,37942,20208581,ClC(C(F)([H])[H])([H])[H]
4131,37947,20199044,S1C(N(C(C1([H])[H])([H])[H])[H])(C(O[H])=O)[H]
4132,37954,20096469,C1(=C(C(=C(C(=C1Cl)[H])C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)[H])Cl)[H])[H]
4134,37961,20096479,C1(=C(C(=C(C(=C1[H])[H])C=2C(=C(C(=C(C2[H])Cl)Cl)[H])[H])[H])[H])[H]
4137,38007,20209039,FC1=C(C(=C(C([N+]([O-])=O)=C1[H])[H])[H])C([H])([H])[H]
4142,38044,10021799,C1(=C(C(=C(C2=C1C(=C(N2C(=O)OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[H])[H])OC([H])([H])[H])[H]
4144,38049,10022728,C(C(C([H])([H])[H])(C(=C(C#N)C#N)[H])[H])([H])([H])[H]
4149,38085,10022005,C1(=C(C(=C(C2=C1C(C(N3C2=C(C4=C(C3=O)C(=C(C(=C4[N+]([O-])=O)[H])[N+]([O-])=O)C([H])([H])[H])[H])([H])[H])([H])[H])[H])[H])OC([H])([H])[H])[H]
4150,38094,40057413,C1(=C(C(=C2C(=C1OC([H])([H])[H])C(C(C(C2=O)([H])[H])([H])[H])([H])[H])[H])[H])OC([H])([H])[H]
4151,38096,20096454,C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])(C([H])([H])[H])[H]
4152,38109,10016835,ClC(C(=O)OC([H])([H])[H])([H])[H]
4155,38132,10017001,P(N(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
4160,38186,20097245,C(OC=1C(=C(C(=C(C1[H])[N+]([O-])=O)OC([H])([H])[H])[H])[H])([H])([H])[H]
4165,38229,20208553,O(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H]
4167,38258,20209638,[O-][N+](=O)C=1C=2N=C(C(=C(C2C(=C(C1[H])[H])[H])[H])[H])C([H])([H])[H]
4168,38272,20208404,S=P1(OC(C=2C(O1)=C(C(=C(C2[H])[H])[H])[H])([H])[H])OC([H])([H])[H]
4175,38329,90653,C=12N=C(C(=C(C1C(=C(C(=C2C([H])([H])[H])[H])[H])[H])[H])[H])[H]
4176,38333,30080721,C1(=C(C(=C(C(=C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C4=C(N=C(C(=C4[H])[H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
4177,38347,10927,C(C(C(C([H])([H])[H])([H])[H])(Cl)[H])([H])([H])[H]
4180,38406,30083335,C1(C(C(C(C2(C1(C3(C(C(C2([H])[H])([H])[H])(C4(C(C(C(C4(C(C3([H])[H])([H])[H])C([H])([H])[H])(C(=C([H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])C(O[H])([H])[H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H]
4181,38422,10015933,C1(C(=C(C(C(=C1C([H])([H])[H])C([H])([H])[H])=O)C([H])([H])[H])C([H])([H])[H])=O
4189,38497,10021658,C1(=O)OC(C2=C1C=3C(C(C(C2([H])[H])([H])[H])([H])[H])=C(C(=C(C3[H])[H])[H])[H])([H])[H]
4191,38519,20209575,ClC(=O)C1=C(F)C(=C(F)C(=C1[H])[H])[H]
4193,38549,20209609,S(F)(=O)(=O)C(F)(F)C(OC([H])([H])[H])=O
4196,38576,20111999,ClC(=O)C1=C(Cl)C(=C(C([N+](=O)[O-])=C1[H])[H])[H]
4198,38584,20209507,O(C(C(C(=C(C(C([H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])C(=O)C#CC(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
4202,38629,20208349,FC1=C(C(=C(C(OC([H])([H])[H])=C1[H])[H])[H])C(=O)[H]
4203,38640,20096859,C(C(C1=C(C(=C(C2=C(C(=C(C(=C21)[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H]
4204,38643,20097228,C1(=C(C(=C(C(=C1Cl)[H])[N+]([O-])=O)Cl)[H])[H]
4205,38645,20200684,N=1C2=C(C(=C(C3=C2N=C(C(=C3[H])[H])[H])[H])C([H])([H])[H])C(=C(C1[H])[H])[H]
4206,38652,9666,C1(=C(C(=C(C(C1([H])[H])([H])[H])[H])[H])[H])[H]
4208,38724,30083336,C1(C(C(C(C2(C1(C3(C(C(C2([H])[H])([H])[H])(C4(C(C(C(C4(C(C3([H])[H])([H])[H])C([H])([H])[H])(C(=C([H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])C(=O)[H])[H])([H])[H])(OC(=O)C([H])([H])[H])[H])([H])[H])([H])[H]
4211,38747,10260,C=1(C(=C(C(=C(C1C2=C(C(=C(C(=C2[H])[H])C#N)[H])[H])[H])[H])C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
4214,38755,20052510,C=1(N(C(=C(C1[S+](C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H]
4215,38760,20096531,C(C(C(Cl)=O)([H])[H])(=O)OC(C([H])([H])[H])([H])[H]
4218,38767,20000222,C(OB1OB(OB(O1)OC([H])([H])[H])OC([H])([H])[H])([H])([H])[H]
4220,38784,10021627,C=1(OC(=NN1)C2=C(C(=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=C2[H])[H])[H])[H])C3=C(C(=C(C(=C3[H])[H])C4=C(C(=C(C(=C4[H])[H])C(O[H])(C([H])([H])[H])[H])[H])[H])[H])[H]
4221,38789,10009837,C=1(C(N(C(C1[H])=O)C(C([H])([H])[H])([H])[H])=O)[H]
4227,38842,60004204,C(=C(C(C(C(C1(C([H])([H])[H])C2(C(C([H])([H])[H])(C(=C([H])[H])C(C(C2([H])[H])([H])[H])([H])[H])C(C(C1(C([H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])O[H])[H])([H])[H]
4228,38844,10022128,C1(OC(=C(C(C1(OC(=O)C([H])([H])[H])[H])(OC(=O)C([H])([H])[H])[H])[H])[H])(C(OC(=O)C([H])([H])[H])([H])[H])[H]
4230,38855,40097712,C1(=C(C(=C(C(=C1N2C(N(C(=C2[H])[H])C3=C(C(=C(C(=C3C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])=C([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H]
4232,38873,20146973,C1(=C(C(=C(C(=C1[N+](=O)[O-])[H])[H])C([H])([H])[H])[N+](=O)[O-])C([H])([H])[H]
4238,38902,20097566,C(C(=O)C(C(OC([H])([H])[H])([H])[H])([H])[H])([H])([H])[H]
4244,38946,20097921,C(C(C=1C(=C(C(=C(C1Cl)[H])Cl)[H])[H])=O)([H])([H])[H]
4245,38961,20200811,ClC(OC(C(OC([H])([H])[H])([H])[H])([H])[H])=O
4246,38983,20208825,O1C(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C1=O)[H])([H])[H])([H])[H]
4250,39019,20207513,ClC(N1N=NC=2C1=C(C(=C(C2[H])[H])[H])[H])([H])[H]
4253,39045,20207338,Cl[Si](Cl)(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H]
4255,39071,20209130,ClC1=C([N+]([O-])=O)C(=C(C(=C1[H])[H])C(OC([H])([H])[H])=O)[H]
4260,39110,20206198,O(C(C(O[H])(C(O[H])(C(O[H])([H])[H])[H])[H])(C(O[H])(C(N([H])[H])([H])[H])[H])[H])[H]
4262,39125,20209421,BrC(C(C(C(C(C(Cl)=O)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
4264,39137,10022334,C1(=C(C(=C(C2=C1[N+](=C(S2)[H])C(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])[H]
4265,39140,40109486,C(OC(C#C[H])([H])[H])(C=1C(C(C(C(C(O[H])=O)([H])[H])([H])[H])=O)=C(C(=C(C1[H])OC([H])([H])[H])OC([H])([H])[H])OC([H])([H])[H])(C([H])([H])[H])[H]
4267,39157,10022726,C(OC=1C(Br)=C(C2=C(C1[H])C(=C(OC([H])([H])[H])C(Br)=C2[H])[H])[H])([H])([H])[H]
4272,39198,10022000,C1(=C(C(=C(C(=C1[H])[H])C([H])([H])[H])[H])[N+](=O)[O-])OC(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
4276,39229,20207368,O(C1=C(N([H])[H])C(=C(N([H])[H])C(=C1[H])[H])[H])[H]
4279,39274,30080722,C=1(C(C(N2C(C1C([H])([H])[H])(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])=C(C(C(C(C([H])([H])[H])(O[H])[H])([H])[H])([H])[H])[H])[H]
4283,39316,20209038,BrC(C([H])([H])[H])(C(Cl)=O)[H]
4286,39353,20208657,N(=[N+]=[N-])C1=C(C=2C(C(=C1[H])[H])=C(C(=C(C2[H])[H])[H])[H])[H]
4289,39378,20208240,BrC1=C(C=2C=3C(C(=C(C2C(=C1[H])[H])[H])[H])=C(C(=C(C3[H])[H])[H])[H])[H]
4295,39429,20208055,ClC1=C(C(=C(C(=C1[H])[H])C(F)(F)F)[H])C#N
4297,39446,40104211,C12(C(=C(C3(C(C(N1C(C(C2([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])=O)(N(C(C3([H])[H])([H])[H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])[H]
4298,39450,20111980,O(C(C([H])([H])[H])(C(=C([H])[H])[H])[H])C(=O)C([H])([H])[H]
4300,39477,10026155,C1(=C(C(=C(C(=C1[H])C(C(C(C(=C(C(=C(C2=C(C(=C(C(=C2[H])[H])O[H])[H])[H])[H])[H])[H])[H])=O)([H])[H])([H])[H])[H])[H])O[H])O[H]
4302,39486,20207365,BrC1=C([N+]([O-])=O)C(=C(F)C(=C1[H])[H])[H]
4308,39529,10022017,C1(=C2C(=C(C(=C1C(=C(C(=O)OC(C([H])([H])[H])([H])[H])C#N)[H])[H])[H])OC(O2)([H])[H])[H]
4311,39550,20200893,O1C2=C(OC(C(OC(C(OC(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(=C(C(=C2[H])C([H])([H])[H])[H])[H]
4314,39568,10021971,C1(=C(C(=C(C(=C1[H])[H])C2(C(C3=C(C2([H])[H])C(C(C3([H])[H])(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])F
4318,39614,10022373,C1(N(C(C2(N(C1([H])[H])OC(C2([H])[H])(C3=C(C(=NC(=C3[H])[H])[H])[H])[H])[H])=O)C(C(=O)OC([H])([H])[H])([H])[H])([H])[H]
4322,39638,20209363,BrC(F)(F)C(OC(C([H])([H])[H])([H])[H])=O
4325,39649,10022259,C1(C(C(OC(C1(N(C(=O)OC(C(=C([H])[H])[H])([H])[H])[H])[H])(SC(C(C(C(=O)OC([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])(C(OC(=O)C([H])([H])[H])([H])[H])[H])(OC(C([H])([H])[H])=O)[H])(OC(=O)C([H])([H])[H])[H]
4327,39665,20209420,O=C1C(C(C2=C1C(=C(OC([H])([H])[H])C(=C2[H])[H])[H])([H])[H])([H])[H]
4329,39677,20209317,O(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])C(=O)C(C#N)([H])[H]
4330,39685,10017183,C(=C(Cl)[H])(Cl)[H]
4331,39704,20209117,O(C=1C(=C(C(=C(C1[H])[H])[H])C(OC([H])([H])[H])=O)[H])C(C#N)([H])[H]
4347,39800,10009334,C1(C(OC(C1=C([H])[H])=O)=O)([H])[H]
4349,39809,20173500,O1C2(C(C(C1([H])[H])([H])[H])([H])[H])ON=C(C2([H])[H])C(=O)C([H])([H])[H]
4352,39814,20209502,O(N=C(C1=[N+](C(=C(C(=C1[H])[H])[H])[H])C([H])([H])[H])[H])[H]
4353,39826,20096437,C1(=C(C(=C(C(=C1OC=2C(=C(C(=C(C2[H])[H])N=[N+]=[N-])[H])[H])[H])[H])N=[N+]=[N-])[H])[H]
4354,39834,20040378,C1(=C(C(=C(C(=C1C(Cl)([H])[H])Cl)[H])Cl)[H])[H]
4355,39835,20207984,ClC1=C(C=2C(=C(C=3C(C2[H])=C(C(=C(C3[H])[H])[H])[H])[H])C(=C1[H])[H])[H]
4356,39863,10016749,ClC(C(=O)[H])(Cl)Cl
4361,39912,20200789,[N+](N(C([H])([H])[H])[H])([H])([H])[H]
4363,39931,20208108,ClC=1C(=C(C(Cl)=NC1[H])[H])C(O[H])=O
4364,39938,10016838,C(Cl)(C(=O)OC(C([H])([H])[H])([H])[H])(Cl)[H]
4367,39973,10008332,C(Cl)(C#C[H])([H])[H]
4374,40008,10021954,C1(=C(C(=C(C(=C1[H])OC([H])([H])[H])C(C#N)([H])[H])[H])OC([H])([H])[H])C(C#N)([H])[H]
4384,40090,20206269,BrC(F)(F)C(Cl)(F)C(C(Br)([H])[H])([H])[H]
