,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
17276,17276,40107,[H]OC1([H])OC([H])(C(=O)N([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC1([H])OC([H])(C(=O)N([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],[H]OC1([H])OC([H])(C(=O)N([H])[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]
17277,17277,40109,[H]C([H])(C#N)C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])(C#N)C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])(C#N)C(=O)OC([H])([H])C([H])([H])C([H])([H])[H]
17278,17278,40110,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])[H])c(OC([H])([H])[H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])[H])c(OC([H])([H])[H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])[H])c(OC([H])([H])[H])c1[H]
17279,17279,40112,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H],[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H],[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H]
17280,17280,40114,[H]Oc1c([H])c([H])c(C([H])=O)c([H])c1C([H])=O,[H]Oc1c([H])c([H])c(C([H])=O)c([H])c1C([H])=O,[H]Oc1c([H])c([H])c(C([H])=O)c([H])c1C([H])=O
17282,17282,40117,[H]OC(=O)c1c([H])c([N+](=O)[O-])c([H])c(C(F)(F)F)c1[H],[H]OC(=O)c1c([H])c([N+](=O)[O-])c([H])c(C(F)(F)F)c1[H],[H]OC(=O)c1c([H])c([N+](=O)[O-])c([H])c(C(F)(F)F)c1[H]
17283,17283,40118,[H]c1nc(Cl)c([H])c([H])c1C([H])([H])N1C(=N[N+](=O)[O-])N([H])C([H])([H])C1([H])[H],[H]c1nc(Cl)c([H])c([H])c1C([H])([H])N1C(=N[N+](=O)[O-])N([H])C([H])([H])C1([H])[H],[H]c1nc(Cl)c([H])c([H])c1C([H])([H])N1C(=N[N+](=O)[O-])N([H])C([H])([H])C1([H])[H]
17284,17284,40120,[H]c1c([H])c([H])c(C(=O)c2c([H])c([H])c([H])c([H])c2N([H])[H])c(F)c1[H],[H]c1c([H])c([H])c(C(=O)c2c([H])c([H])c([H])c([H])c2N([H])[H])c(F)c1[H],[H]c1c([H])c([H])c(C(=O)c2c([H])c([H])c([H])c([H])c2N([H])[H])c(F)c1[H]
17285,17285,40121,[H]OC(=O)c1c([H])c(F)c(F)c([H])c1F,[H]OC(=O)c1c([H])c(F)c(F)c([H])c1F,[H]OC(=O)c1c([H])c(F)c(F)c([H])c1F
17287,17287,40129,[H]c1oc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1oc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1oc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
17288,17288,40132,[H]OC(=O)C1([H])OC([H])([H])C([H])([H])C1([H])[H],[H]OC(=O)C1([H])OC([H])([H])C([H])([H])C1([H])[H],[H]OC(=O)C1([H])OC([H])([H])C([H])([H])C1([H])[H]
17290,17290,40137,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])Cl,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])Cl,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])Cl
17291,17291,40142,[H]Oc1c([H])c(F)c([H])c([H])c1F,[H]Oc1c([H])c(F)c([H])c([H])c1F,[H]Oc1c([H])c(F)c([H])c([H])c1F
17292,17292,40145,[H]C(=O)c1c(Cl)c([H])c([H])c([H])c1[N+](=O)[O-],[H]C(=O)c1c(Cl)c([H])c([H])c([H])c1[N+](=O)[O-],[H]C(=O)c1c(Cl)c([H])c([H])c([H])c1[N+](=O)[O-]
17293,17293,40146,[H]OC([H])([H])c1c([H])c([H])c([H])c(Cl)c1Cl,[H]OC([H])([H])c1c([H])c([H])c([H])c(Cl)c1Cl,[H]OC([H])([H])c1c([H])c([H])c([H])c(Cl)c1Cl
17294,17294,40148,[H]c1nnc(Cl)c(Cl)c1Cl,[H]c1nnc(Cl)c(Cl)c1Cl,[H]c1nnc(Cl)c(Cl)c1Cl
17295,17295,40152,[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
17296,17296,40154,[H]ON=C([H])c1c([H])c([H])c([H])c([H])[n+]1C([H])([H])[H],[H]ON=C([H])c1c([H])c([H])c([H])c([H])[n+]1C([H])([H])[H],[H]ON=C([H])c1c([H])c([H])c([H])c([H])[n+]1C([H])([H])[H]
17297,17297,40155,[H]ON([H])C(=O)OC([H])([H])C([H])([H])[H],[H]ON([H])C(=O)OC([H])([H])C([H])([H])[H],[H]ON([H])C(=O)OC([H])([H])C([H])([H])[H]
17298,17298,40156,[H]Oc1c([H])c(Cl)c(Cl)c(Cl)c1Cl,[H]Oc1c([H])c(Cl)c(Cl)c(Cl)c1Cl,[H]Oc1c([H])c(Cl)c(Cl)c(Cl)c1Cl
17300,17300,40159,[H]C(=C([H])C([H])([H])C([H])([H])OC(=O)C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C(=C([H])C([H])([H])C([H])([H])OC(=O)C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C(=C([H])C([H])([H])C([H])([H])OC(=O)C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
17301,17301,40161,[H]C([H])([H])SC1=NC([H])([H])C([H])([H])S1,[H]C([H])([H])SC1=NC([H])([H])C([H])([H])S1,[H]C([H])([H])SC1=NC([H])([H])C([H])([H])S1
17302,17302,40164,[H]OC([H])(C([H])([H])Cl)C([H])([H])OC([H])([H])[H],[H]OC([H])(C([H])([H])Cl)C([H])([H])OC([H])([H])[H],[H]OC([H])(C([H])([H])Cl)C([H])([H])OC([H])([H])[H]
17303,17303,40167,[H]C([H])([H])C([H])([H])OC(=O)C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OC(=O)C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OC(=O)C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
17304,17304,40168,[H]Oc1nc2c([H])c([H])c(C([H])([H])[H])c([H])c2nc1O[H],[H]Oc1nc2c([H])c([H])c(C([H])([H])[H])c([H])c2nc1O[H],[H]Oc1nc2c([H])c([H])c(C([H])([H])[H])c([H])c2nc1O[H]
17305,17305,40169,[H]OC(=O)c1c(C2=NC(C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N2[H])nc([H])c([H])c1[H],[H]OC(=O)c1c(C2=NC(C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N2[H])nc([H])c([H])c1[H],[H]OC(=O)c1c(C2=NC(C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N2[H])nc([H])c([H])c1[H]
17306,17306,40171,[H]C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
