,Unnamed: 0.1,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
7109,8158,8158,15721,[H]c1c(C([H])([H])[H])n([H])c(=O)n([H])c1=O,,[H]c1c(C([H])([H])[H])n([H])c(=O)n([H])c1=O
7110,8159,8159,15722,[H]OC([H])([H])C(=C1C(=O)N([H])C([H])([H])C(=O)N1[H])C([H])([H])C([H])([H])O[H],,[H]OC([H])([H])C(=C1C(=O)N([H])C([H])([H])C(=O)N1[H])C([H])([H])C([H])([H])O[H]
7111,8160,8160,15723,[H]c1c(C([H])([H])[H])c([H])c(=O)n([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],,[H]c1c(C([H])([H])[H])c([H])c(=O)n([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
7112,8161,8161,15724,[H]c1c(OC([H])([H])[H])c(=O)n([H])c(=O)n1[H],,[H]c1c(OC([H])([H])[H])c(=O)n([H])c(=O)n1[H]
7113,8162,8162,15726,[H]OC(=O)c1c([H])c(=O)n([H])c(=O)n1[H],,[H]OC(=O)c1c([H])c(=O)n([H])c(=O)n1[H]
7114,8163,8163,15727,[H]C(=C(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],,[H]C(=C(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
7115,8164,8164,15728,[H]C(=C(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],,[H]C(=C(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
7116,8165,8165,15729,[H]c1c(N([H])[H])nc(N([H])C([H])([H])[H])n([H])c1=O,,[H]c1c(N([H])[H])nc(N([H])C([H])([H])[H])n([H])c1=O
7117,8166,8166,15732,[H]c1c([H])n([H])c(=S)n(C([H])([H])[H])c1=O,,[H]c1c([H])n([H])c(=S)n(C([H])([H])[H])c1=O
7118,8167,8167,15733,[H]c1c(C(F)(F)F)c(=O)n([H])c(=O)n1[H],,[H]c1c(C(F)(F)F)c(=O)n([H])c(=O)n1[H]
7119,8168,8168,15734,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])c2c([H])n([H])c(=O)n([H])c2=O)C([H])([H])C1([H])[H],,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])c2c([H])n([H])c(=O)n([H])c2=O)C([H])([H])C1([H])[H]
7120,8169,8169,15735,[H]Oc1c(C([H])([H])C([H])([H])[H])c(C([H])([H])c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])c(C#N)c(=O)n1[H],,[H]Oc1c(C([H])([H])C([H])([H])[H])c(C([H])([H])c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])c(C#N)c(=O)n1[H]
7121,8170,8170,15736,[H]c1c([H])n(C([H])([H])OC([H])([H])[H])c(=O)n([H])c1=O,,[H]c1c([H])n(C([H])([H])OC([H])([H])[H])c(=O)n([H])c1=O
7122,8171,8171,15737,[H]Oc1c([H])c(C([H])([H])[H])n([H])c(=O)c1C(=O)N([H])[H],,[H]Oc1c([H])c(C([H])([H])[H])n([H])c(=O)c1C(=O)N([H])[H]
7123,8172,8172,15738,[H]On1c([H])c([H])c([H])c(OC([H])([H])[H])c1=O,,[H]On1c([H])c([H])c([H])c(OC([H])([H])[H])c1=O
7124,8173,8173,15739,[H]Oc1c([H])c([H])c([H])oc1=O,,[H]Oc1c([H])c([H])c([H])oc1=O
7125,8174,8174,15740,[H]c1c(N([H])[H])n(C([H])([H])[H])c(=O)n([H])c1=O,,[H]c1c(N([H])[H])n(C([H])([H])[H])c(=O)n([H])c1=O
7126,8175,8175,15744,[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])n1c([H])c([H])c(=O)n([H])c1=O,,[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])n1c([H])c([H])c(=O)n([H])c1=O
7127,8176,8176,15745,[H]c1c([H])n(C([H])([H])OC([H])([H])C([H])([H])[H])c(=O)n([H])c1=O,,[H]c1c([H])n(C([H])([H])OC([H])([H])C([H])([H])[H])c(=O)n([H])c1=O
7128,8177,8177,15746,[H]Oc1c([H])c([H])c(Cl)c([H])c1C([H])=C1C(=O)N([H])C(=O)N([H])C1=O,,[H]Oc1c([H])c([H])c(Cl)c([H])c1C([H])=C1C(=O)N([H])C(=O)N([H])C1=O
7129,8178,8178,15747,[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])n1c([H])c([H])c(=O)n([H])c1=O,,[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])n1c([H])c([H])c(=O)n([H])c1=O
7130,8179,8179,15748,[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])nc([H])n([H])c1=O,,[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])nc([H])n([H])c1=O
7131,8180,8180,15749,[H]Oc1c(C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c(C#N)c(=O)n1[H],,[H]Oc1c(C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c(C#N)c(=O)n1[H]
7132,8181,8181,15750,[H]c1c([H])c(-c2c([H])c(C([H])([H])[H])c([H])c(=O)n2[H])c([H])c([H])c1Cl,,[H]c1c([H])c(-c2c([H])c(C([H])([H])[H])c([H])c(=O)n2[H])c([H])c([H])c1Cl
7133,8182,8182,15751,[H]OC1([H])C([H])([H])N([H])C(=O)C1([H])N([H])[H],,[H]OC1([H])C([H])([H])N([H])C(=O)C1([H])N([H])[H]
7134,8183,8183,15752,[H]OC1([H])C([H])([H])N([H])C(=O)C1([H])N([H])[H],,[H]OC1([H])C([H])([H])N([H])C(=O)C1([H])N([H])[H]
7135,8184,8184,15753,[H]OC1([H])C(=O)N([H])C([H])([H])C1([H])N([H])[H],,[H]OC1([H])C(=O)N([H])C([H])([H])C1([H])N([H])[H]
7136,8185,8185,15754,[H]OC1([H])C(=O)N([H])C([H])([H])C1([H])N([H])[H],,[H]OC1([H])C(=O)N([H])C([H])([H])C1([H])N([H])[H]
7137,8187,8187,15756,[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])n1c([H])c([H])c(=O)n([H])c1=O,,[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])n1c([H])c([H])c(=O)n([H])c1=O
7138,8188,8188,15757,[H]N([H])C1=NC(=O)C([H])(N([H])C([H])([H])[H])C([H])([H])N1[H],,[H]N([H])C1=NC(=O)C([H])(N([H])C([H])([H])[H])C([H])([H])N1[H]
7139,8189,8189,15758,[H]c1c([H])c([H])c(-n2c([H])c([H])c(=O)n([H])c2=O)c([H])c1[H],,[H]c1c([H])c([H])c(-n2c([H])c([H])c(=O)n([H])c2=O)c([H])c1[H]
7140,8190,8190,15759,[H]c1c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)n([H])c(=O)n1[H],,[H]c1c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)n([H])c(=O)n1[H]
7141,8191,8191,15791,[H]C(=O)c1c(Cl)nc(N([H])[H])nc1Cl,,[H]C(=O)c1c(Cl)nc(N([H])[H])nc1Cl
7142,8192,8192,15792,[H]C#CC(OC(=O)c1c(Cl)nc([H])nc1Cl)(C([H])([H])[H])C([H])([H])[H],,[H]C#CC(OC(=O)c1c(Cl)nc([H])nc1Cl)(C([H])([H])[H])C([H])([H])[H]
7143,8193,8193,15830,[H]c1c([H])c([H])c(-c2oc3c([H])c([H])c([H])c([H])c3c(=O)c2OC([H])([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(-c2oc3c([H])c([H])c([H])c([H])c3c(=O)c2OC([H])([H])[H])c([H])c1[H]
7144,8194,8194,15835,[H]OC1(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)c2c([H])c([H])c([H])c([H])c2OC1([H])[H],,[H]OC1(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)c2c([H])c([H])c([H])c([H])c2OC1([H])[H]
7145,8195,8195,15836,[H]Oc1c(C([H])([H])C([H])([H])C(=O)C([H])([H])[H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12,,[H]Oc1c(C([H])([H])C([H])([H])C(=O)C([H])([H])[H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12
7146,8196,8196,15837,[H]Oc1c(C([H])([H])C(=O)C(O[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])c([H])c(=O)oc2c1[H],,[H]Oc1c(C([H])([H])C(=O)C(O[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])c([H])c(=O)oc2c1[H]
7147,8197,8197,15838,[H]OC(=O)c1oc(=O)c2c([H])c([H])c([H])c([H])c2c1C(=O)OC([H])([H])[H],,[H]OC(=O)c1oc(=O)c2c([H])c([H])c([H])c([H])c2c1C(=O)OC([H])([H])[H]
7148,8198,8198,15839,[H]Oc1c([H])c(=O)oc2c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c12,,[H]Oc1c([H])c(=O)oc2c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c12
7149,8199,8199,15841,[H]Oc1c(C(=O)c2c([H])c([H])c([H])c([H])c2[H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12,,[H]Oc1c(C(=O)c2c([H])c([H])c([H])c([H])c2[H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12
7150,8200,8200,15842,[H]OC1(c2c([H])c([H])c([H])c([H])c2[H])Oc2c([H])c([H])c([H])c([H])c2N=C1C([H])([H])[H],,[H]OC1(c2c([H])c([H])c([H])c([H])c2[H])Oc2c([H])c([H])c([H])c([H])c2N=C1C([H])([H])[H]
7151,8201,8201,15843,[H]OC1(C([H])([H])[H])Oc2c([H])c([H])c([H])c([H])c2N=C1c1c([H])c([H])c([H])c([H])c1[H],,[H]OC1(C([H])([H])[H])Oc2c([H])c([H])c([H])c([H])c2N=C1c1c([H])c([H])c([H])c([H])c1[H]
7152,8202,8202,15844,[H]Oc1c(C(=O)C([H])([H])[H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12,,[H]Oc1c(C(=O)C([H])([H])[H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12
7153,8203,8203,15845,[H]Oc1c(C([H])([H])C([H])(O[H])C(=C([H])[H])C([H])([H])[H])c(O[H])c2c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(=O)oc2c1C(=O)C([H])([H])C([H])([H])C([H])([H])[H],,[H]Oc1c(C([H])([H])C([H])(O[H])C(=C([H])[H])C([H])([H])[H])c(O[H])c2c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(=O)oc2c1C(=O)C([H])([H])C([H])([H])C([H])([H])[H]
7154,8204,8204,15848,[H]C1([H])SC([H])([H])C([H])([H])OC1=O,,[H]C1([H])SC([H])([H])C([H])([H])OC1=O
7155,8205,8205,15849,[H]C1([H])SC([H])([H])C([H])([H])C([H])([H])C1=O,,[H]C1([H])SC([H])([H])C([H])([H])C([H])([H])C1=O
7156,8206,8206,15850,[H]C1([H])SC([H])(C([H])([H])[H])C([H])([H])OC1=O,,[H]C1([H])SC([H])(C([H])([H])[H])C([H])([H])OC1=O
7157,8207,8207,15851,[H]C1([H])SC([H])([H])C([H])(C([H])([H])[H])OC1=O,,[H]C1([H])SC([H])([H])C([H])(C([H])([H])[H])OC1=O
7158,8208,8208,15852,[H]C([H])([H])C1([H])SC([H])([H])C([H])([H])OC1=O,,[H]C([H])([H])C1([H])SC([H])([H])C([H])([H])OC1=O
7159,8209,8209,15853,[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])S1=O,,[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])S1=O
7160,8210,8210,15854,[H]C1([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])S1,,[H]C1([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])S1
7161,8211,8211,15855,[H]C([H])=C1C(=O)OC([H])([H])C([H])([H])C1([H])[H],,[H]C([H])=C1C(=O)OC([H])([H])C([H])([H])C1([H])[H]
7162,8212,8212,15856,[H]C1([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]C1([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
7163,8213,8213,15857,[H]c1c([H])c([H])c(C2([H])SC([H])([H])C(=O)OC2([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C2([H])SC([H])([H])C(=O)OC2([H])[H])c([H])c1[H]
7164,8214,8214,15858,[H]c1c([H])c([H])c(C2([H])OC(=O)C([H])([H])SC2([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C2([H])OC(=O)C([H])([H])SC2([H])[H])c([H])c1[H]
7165,8215,8215,15859,[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])C1=O,,[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])C1=O
7166,8216,8216,15860,[H]C1([H])OC([H])([H])C([H])([H])C(=O)C1([H])[H],,[H]C1([H])OC([H])([H])C([H])([H])C(=O)C1([H])[H]
7167,8217,8217,15861,[H]C1([H])SC([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])OC1=O,,[H]C1([H])SC([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])OC1=O
7168,8218,8218,15862,[H]C1=C([H])C(=C([H])[H])C([H])([H])OC1=O,,[H]C1=C([H])C(=C([H])[H])C([H])([H])OC1=O
7169,8219,8219,15863,[H]N1C(=O)C([H])([H])SC([H])([H])C1([H])[H],,[H]N1C(=O)C([H])([H])SC([H])([H])C1([H])[H]
7170,8220,8220,15864,[H]C1([H])SC([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])OC1=O,,[H]C1([H])SC([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])OC1=O
7171,8221,8221,15865,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])C1([H])[H],,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])C1([H])[H]
7172,8222,8222,15866,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C1([H])[H],,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C1([H])[H]
7173,8223,8223,15867,[H]C1([H])SC(C([H])([H])[H])(C([H])([H])[H])OC1=O,,[H]C1([H])SC(C([H])([H])[H])(C([H])([H])[H])OC1=O
7174,8224,8224,15868,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])SC([H])([H])C([H])([H])OC1=O,,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])SC([H])([H])C([H])([H])OC1=O
7175,8225,8225,15869,[H]C1([H])OC([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])S1,,[H]C1([H])OC([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])S1
7176,8226,8226,15870,[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)OC1([H])[H],,[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)OC1([H])[H]
7177,8227,8227,15871,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])OC1=O,,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])OC1=O
7178,8228,8228,15872,[H]C1=C(C([H])([H])[H])C([H])([H])OC(=O)C1([H])[H],,[H]C1=C(C([H])([H])[H])C([H])([H])OC(=O)C1([H])[H]
7179,8229,8229,15873,[H]C1=C([H])C([H])([H])C([H])([H])C(=O)OC(=O)C([H])([H])C1([H])[H],,[H]C1=C([H])C([H])([H])C([H])([H])C(=O)OC(=O)C([H])([H])C1([H])[H]
7180,8230,8230,15874,[H]C([H])([H])C1(C([H])([H])[H])SC([H])([H])C([H])([H])OC1=O,,[H]C([H])([H])C1(C([H])([H])[H])SC([H])([H])C([H])([H])OC1=O
7181,8231,8231,15876,[H]C([H])=C1C(=O)OC([H])([H])C1([H])[H],,[H]C([H])=C1C(=O)OC([H])([H])C1([H])[H]
7182,8232,8232,15877,[H]C([H])=C([H])C([H])([H])C1([H])SC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC1=O,,[H]C([H])=C([H])C([H])([H])C1([H])SC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC1=O
7183,8233,8233,15878,[H]C1([H])SC([H])([H])C([H])([H])C1=O,,[H]C1([H])SC([H])([H])C([H])([H])C1=O
7184,8234,8234,15879,[H]C([H])([H])C1([H])OC(=O)C([H])([H])C([H])([H])C1([H])[H],,[H]C([H])([H])C1([H])OC(=O)C([H])([H])C([H])([H])C1([H])[H]
7185,8235,8235,15880,[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])OC([H])([H])C([H])([H])C([H])([H])S1,,[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])OC([H])([H])C([H])([H])C([H])([H])S1
7186,8236,8236,15881,[H]C([H])([H])C1([H])C(=O)OC([H])([H])C([H])(C([H])([H])[H])C1([H])[H],,[H]C([H])([H])C1([H])C(=O)OC([H])([H])C([H])(C([H])([H])[H])C1([H])[H]
7187,8237,8237,15883,[H]C([H])=C1C(=O)OC2(C1([H])[H])C([H])([H])C([H])([H])SC([H])([H])C2([H])[H],,[H]C([H])=C1C(=O)OC2(C1([H])[H])C([H])([H])C([H])([H])SC([H])([H])C2([H])[H]
7188,8238,8238,15884,[H]C([H])([H])C1([H])C(=O)OC1([H])[H],,[H]C([H])([H])C1([H])C(=O)OC1([H])[H]
7189,8239,8239,15885,[H]C([H])=C1OC(=O)C([H])([H])C1([H])[H],,[H]C([H])=C1OC(=O)C([H])([H])C1([H])[H]
7190,8240,8240,15886,[H]C1=C(C([H])([H])[H])OC([H])([H])C([H])([H])S1,,[H]C1=C(C([H])([H])[H])OC([H])([H])C([H])([H])S1
7191,8241,8241,15887,[H]c1c([H])c([H])c(C2([H])OC(=O)C([H])(C([H])([H])[H])SC2([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C2([H])OC(=O)C([H])(C([H])([H])[H])SC2([H])[H])c([H])c1[H]
7192,8242,8242,15888,[H]C([H])([H])C1([H])C(=O)OC(=O)C1([H])[H],,[H]C([H])([H])C1([H])C(=O)OC(=O)C1([H])[H]
7193,8244,8244,15890,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
7194,8245,8245,15891,[H]c1c([H])c([H])c(C2([H])C(=O)OC(=O)C2([H])[H])c([H])c1[H],,[H]c1c([H])c([H])c(C2([H])C(=O)OC(=O)C2([H])[H])c([H])c1[H]
7195,8246,8246,15892,[H]c1oc(=O)c([H])c(C([H])([H])[H])c1[H],,[H]c1oc(=O)c([H])c(C([H])([H])[H])c1[H]
7196,8247,8247,15893,[H]C([H])([H])C1(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])SC1([H])[H],,[H]C([H])([H])C1(C([H])([H])[H])C(=O)C([H])([H])C([H])([H])SC1([H])[H]
7197,8248,8248,15894,[H]C([H])([H])C1([H])OC(=O)C([H])([H])C1([H])[H],,[H]C([H])([H])C1([H])OC(=O)C([H])([H])C1([H])[H]
7198,8249,8249,15896,[H]c1oc(=O)c([H])c([H])c1C([H])([H])[H],,[H]c1oc(=O)c([H])c([H])c1C([H])([H])[H]
7199,8251,8251,15898,[H]C1([H])SC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])OC1=O,,[H]C1([H])SC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])OC1=O
7200,8252,8252,15900,[H]C1=C([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])OC1=O,,[H]C1=C([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])OC1=O
7201,8253,8253,15901,[H]C1([H])OC2(C(=O)C1([H])[H])C([H])([H])OC(=O)C2([H])[H],,[H]C1([H])OC2(C(=O)C1([H])[H])C([H])([H])OC(=O)C2([H])[H]
7202,8254,8254,15902,[H]C([H])([H])C1([H])C(=O)C([H])([H])C([H])([H])SC1([H])[H],,[H]C([H])([H])C1([H])C(=O)C([H])([H])C([H])([H])SC1([H])[H]
7203,8255,8255,15903,[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])C(=O)C1([H])[H],,[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])C(=O)C1([H])[H]
7204,8256,8256,15904,[H]C1=C([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC1=O,,[H]C1=C([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC1=O
7205,8257,8257,15906,[H]c1c([H])c(-c2c([H])c(C#N)c(N([H])[H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c([H])c1OC([H])([H])[H],,[H]c1c([H])c(-c2c([H])c(C#N)c(N([H])[H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c([H])c1OC([H])([H])[H]
7206,8258,8258,15907,[H]N=C1C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(O[H])(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,[H]N=C1C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(O[H])(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
7207,8259,8259,15908,[H]N([H])C1=C(C([H])([H])[H])C(=O)c2c(c(C([H])([H])[H])c3n2C([H])([H])C([H])(N([H])[H])C3([H])[H])C1=O,,[H]N([H])C1=C(C([H])([H])[H])C(=O)c2c(c(C([H])([H])[H])c3n2C([H])([H])C([H])(N([H])[H])C3([H])[H])C1=O
7208,8260,8260,15909,[H]Oc1c(C(=O)C([H])([H])C([H])([H])[H])c(C([H])([H])[H])nn1-c1c([H])c([H])c([H])c([H])c1[H],,[H]Oc1c(C(=O)C([H])([H])C([H])([H])[H])c(C([H])([H])[H])nn1-c1c([H])c([H])c([H])c([H])c1[H]
7209,8261,8261,15910,[H]C([H])([H])OC(=O)C1([H])C(=O)C([H])([H])C([H])([H])N(C2([H])C([H])([H])C2([H])[H])C1([H])[H],,[H]C([H])([H])OC(=O)C1([H])C(=O)C([H])([H])C([H])([H])N(C2([H])C([H])([H])C2([H])[H])C1([H])[H]
7210,8262,8262,15911,[H]c1nc([H])c(Cl)c([H])c1[H],,[H]c1nc([H])c(Cl)c([H])c1[H]
7211,8263,8263,15914,[H]c1nc([H])c(N([H])[H])c([H])c1[H],,[H]c1nc([H])c(N([H])[H])c([H])c1[H]
7212,8264,8264,15915,[H]c1nc([H])c(F)c([H])c1[H],,[H]c1nc([H])c(F)c([H])c1[H]
7213,8265,8265,15918,[H]Sc1c([H])nc([H])c([H])c1[H],,[H]Sc1c([H])nc([H])c([H])c1[H]
7214,8266,8266,15919,[H]c1nc([H])c(-c2c([H])nc([H])c([H])c2[H])c([H])c1[H],,[H]c1nc([H])c(-c2c([H])nc([H])c([H])c2[H])c([H])c1[H]
7215,8268,8268,15923,[H]c1nc(Cl)c([H])c([H])c1[H],,[H]c1nc(Cl)c([H])c([H])c1[H]
7216,8269,8269,15924,[H]Oc1nc([H])c([H])c([H])c1[H],,[H]Oc1nc([H])c([H])c([H])c1[H]
7217,8270,8270,15925,[H]C#Cc1c([H])nc([H])c([H])c1[H],,[H]C#Cc1c([H])nc([H])c([H])c1[H]
7218,8271,8271,15926,[H]C#Cc1c([H])c([H])nc([H])c1[H],,[H]C#Cc1c([H])c([H])nc([H])c1[H]
7219,8272,8272,15928,[H]c1nc([H])c([H])c(C#CC#Cc2c([H])c([H])nc([H])c2[H])c1[H],,[H]c1nc([H])c([H])c(C#CC#Cc2c([H])c([H])nc([H])c2[H])c1[H]
7220,8273,8273,15929,[H]c1nc([H])c(C#CC#Cc2c([H])nc([H])c([H])c2[H])c([H])c1[H],,[H]c1nc([H])c(C#CC#Cc2c([H])nc([H])c([H])c2[H])c([H])c1[H]
7221,8275,8275,15932,[H]c1nc(-c2c([H])c([H])nc([H])c2[H])c([H])c([H])c1[H],,[H]c1nc(-c2c([H])c([H])nc([H])c2[H])c([H])c([H])c1[H]
7222,8277,8277,15934,[H]c1nc([H])c(C([H])([H])N([H])[H])c([H])c1[H],,[H]c1nc([H])c(C([H])([H])N([H])[H])c([H])c1[H]
7223,8278,8278,15935,[H]c1nc([H])c([H])c(C([H])([H])Cl)c1[H],,[H]c1nc([H])c([H])c(C([H])([H])Cl)c1[H]
7224,8279,8279,15937,[H]c1nc([H])c([H])c(C([H])([H])N([H])[H])c1[H],,[H]c1nc([H])c([H])c(C([H])([H])N([H])[H])c1[H]
7225,8280,8280,15938,[H]c1nc([H])c([H])c(C([H])([H])F)c1[H],,[H]c1nc([H])c([H])c(C([H])([H])F)c1[H]
7226,8281,8281,15939,[H]c1nc([H])c(C#N)c([H])c1[H],,[H]c1nc([H])c(C#N)c([H])c1[H]
7227,8283,8283,15946,[H]c1nc(C#CC#Cc2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],,[H]c1nc(C#CC#Cc2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H]
7228,8284,8284,15947,[H]C#Cc1nc([H])c([H])c([H])c1[H],,[H]C#Cc1nc([H])c([H])c([H])c1[H]
7229,8285,8285,15948,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])c([H])nc([H])c1[H],,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])c([H])nc([H])c1[H]
7230,8286,8286,15949,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])nc([H])c([H])c1[H]
7231,8287,8287,15952,[H]c1nc([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],,[H]c1nc([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
7232,8288,8288,15953,[H]c1nc([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H],,[H]c1nc([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H]
7233,8289,8289,15954,[H]C(=O)c1c([H])c([H])nc([H])c1[H],,[H]C(=O)c1c([H])c([H])nc([H])c1[H]
7234,8290,8290,15955,[H]C(=O)c1c([H])nc([H])c([H])c1[H],,[H]C(=O)c1c([H])nc([H])c([H])c1[H]
7235,8292,8292,15957,[H]c1nc([H])c(F)c([H])n1,,[H]c1nc([H])c(F)c([H])n1
7236,8293,8293,15961,[H]c1nc(C#N)c([H])c([H])c1[H],,[H]c1nc(C#N)c([H])c([H])c1[H]
7237,8294,8294,15963,[H]OC([H])([H])c1nc([H])c([H])c([H])c1[H],,[H]OC([H])([H])c1nc([H])c([H])c([H])c1[H]
