,file,smiles
291,20030812,C1(C(C(OC(C1(Br)[H])(Br)[H])([H])[H])([H])[H])([H])[H]
292,20181558,C1(N(C(C(C1([H])[H])([H])[H])([H])[H])C(C#N)(C(C([H])([H])[H])([H])[H])[H])(C(OC([H])([H])[H])([H])[H])[H]
295,30101692,C=1(C(=C(N(C1[H])C(C2=C(C(=C(C(=C2[H])[H])OC([H])([H])[H])[H])[H])([H])[H])[H])[H])[H]
296,76887,C1(=C(C(=C(C(=C1[Se][Se]C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]
297,10018660,C=1(OC(=C(C1[H])[H])[H])C(C(C(O[H])(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])(C([H])([H])[H])[H])=O
299,20208187,O(C(=O)C(C(C(O[H])=O)([H])[H])([H])[H])C([H])([H])[H]
300,10017700,C1(C(C(C(C2(C1(C3(C(C(C2([H])[H])([H])[H])(C4(C(C(C3([H])[H])([H])[H])(C5(C(C4([H])[H])(OC6(C(C5(C([H])([H])[H])[H])(N(C(C(C6([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])O[H])[H])[H])C([H])([H])[H])[H])[H])[H])C([H])([H])[H])[H])([H])[H])(N([H])[H])[H])([H])[H])([H])[H]
301,20052125,C(P(OC(C([H])([H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])=O)(C#N)([N+]#[C-])C(C=1C(=C(C(=C(C1[H])[H])[H])[H])[H])([H])[H]
302,30001289,C(B(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])([H])[H]
305,10015843,C(C(=C(N1C(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H]
307,10022902,C=1(C(=C(C(=C(C1[H])[H])C#CSC#N)[H])[H])C#CSC#N
308,20122818,C1(=C(C(=C(C(=C1I)N([H])[H])[H])[H])Br)[H]
310,20026331,C(C(C(C(C(=O)O[H])([H])[H])(O[H])[H])(N([H])[H])[H])([H])([H])[H]
311,20025960,C1(N(C(=NC2=C1N=C(N2[H])[H])[H])C([H])([H])[H])=O
312,20198975,O=C(C(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H]
315,10009298,C(N(C1(C(C1([H])[H])([H])[H])[H])[H])(N(N(C([H])([H])[H])C([H])([H])[H])[H])=O
317,10018784,C1(=C(C(=C(N2C1=C(C(=C2[H])C([H])([H])[H])[H])[H])[H])[H])[H]
318,20033126,C1(=C(C(=C(C(=C1N([H])[H])[H])[H])F)[H])[H]
319,20144331,C1(=NN(N=N1)[H])C=2C(=C(C(=C(C2[H])[H])[H])[H])[H]
320,10023061,C1(C(C(C(C(C1([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])(F)F
321,20180258,C=12N(C3=C(C1C(=C(C(=C2[H])[H])[H])[H])C(=C(N=C3C(O[H])(C([H])([H])[H])[H])C(=O)O[H])[H])[H]
323,20180090,C1(=NC(=C(N=C1C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])[H])[H])OC([H])([H])[H]
327,20212524,C1(C(SSC1([H])[H])([H])[H])(C(=O)N([H])[H])N(C(=O)C(=O)N(C(=C(C=2C3=C(N(C2[H])[H])C(=C(C(=C3[H])Br)Br)[H])[H])[H])[H])[H]
328,20030816,C1(C(C(C(C(C1([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])(Cl)[H]
329,20234072,C1(N(N(C(=C1[H])C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])=O
331,20026638,C=1(C(=C(C(=C(C1[H])C2(C(C(C(C(O2)([H])[H])(O[H])[H])(Cl)[H])([H])[H])[H])[H])[H])OC([H])([H])[H])[H]
332,90366,C1(=C(C(=C(C2=C1C(C(N2C(=O)C(SC([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])OC([H])([H])[H])[H]
333,20055122,C1(=C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])N=NS1)C(Br)([H])[H]
334,20048548,C(C(C(SC#N)([H])[H])([H])[H])([H])([H])[H]
335,20032379,C1(=C(C(=C(C2=C1C(=C(C(=C2C#CC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])[H])[H])[H]
336,20212801,C1(C(C2(C3(C1(C4(C(C3([H])[H])(C(C(C4([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])[H])C(O[H])([H])[H])O2)[H])=O)=C([H])[H]
342,10017148,C(Cl)(=C(C(=O)O[H])[H])[H]
346,20191782,C1(C(C(C1([H])[H])(C(OC(C([H])([H])[H])=O)([H])[H])[H])(C([H])([H])[H])OC([H])([H])[H])=O
347,74954,C1(SC(=NN1C(=O)C([H])([H])[H])N([H])[H])=O
348,30101750,C(C(=O)C(=O)C(C([H])([H])[H])([H])[H])(C([H])([H])[H])([H])[H]
350,20224178,C1(OC(C(O1)(C([H])([H])[H])[H])=C([H])[H])(C(Cl)(Cl)Cl)[H]
351,20204211,C1(=C(C(=C(C2=C1C3=C(C(=C(N=C3C([H])([H])[H])C(=O)OC([H])([H])[H])[H])N2S(C4=C(C(=C(C(=C4[H])[H])C([H])([H])[H])[H])[H])(=O)=O)[H])[H])[H])[H]
353,20144701,C=1(C(=C(C(=C(C1C(Cl)([H])[H])I)[H])[H])[H])[H]
354,20230090,C1(=C(C(=C(C2=C1C(=C(C(=C2[H])[H])OC([H])([H])[H])[H])[H])[H])F)[H]
355,4205,C1(=C2N(C(=C(C(C(N(C(C(=C(C3=C(C(=C(C(=C3[H])[H])O[H])[H])[H])[H])[H])=O)[H])([H])[H])([H])[H])C2=C(C(=C1[H])OC([H])([H])[H])[H])[H])[H])[H]
357,10024384,C=1(C(=C(C(=C(C1[H])[H])C(=NC=2C(=C(C(=C(C2[H])[H])C#N)[H])[H])[H])O[H])[H])[H]
358,20242290,C(C(=C([H])[H])[H])(OC(=O)C(F)([H])[H])(C([H])([H])[H])[H]
359,20027692,C1(=C(C(=C(C(=C1C(N2C(=C(C(=C2[H])[H])[H])[H])([H])[H])[H])[H])Br)[H])[H]
360,76841,C1(=C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])N(C(=N1)[H])[H])[H]
361,20026277,C(C(C(Cl)(Cl)[H])(Cl)C(Cl)([H])[H])([H])([H])[H]
362,10023816,C1(=C(N=C(C2=C1C(=NN2[H])Cl)[H])Cl)[H]
364,20179897,C1(C(C2(C(OC1(C([H])([H])[H])[H])(C(C(C(O2)([H])[H])([H])[H])([H])[H])C(OC([H])([H])[H])([H])[H])[H])([H])[H])(O[H])C(OC([H])([H])[H])([H])[H]
365,20039618,C1(=C(C(=C(C(=C1C(=O)O[H])[H])N([H])[H])C([H])([H])[H])[H])[H]
366,20212888,C(=C(C(C(O[H])(C([H])([H])[H])C(C(=C([H])[H])[H])([H])[H])([H])[H])[H])([H])[H]
367,10008727,C1(=C(C(C(C(C1([H])[H])([H])[H])(C(=C([H])[H])C([H])([H])[H])[H])([H])[H])[H])C([H])([H])[H]
368,10024170,C(O[H])(C#CC(=C(Cl)[H])[H])([H])[H]
370,20223582,C1(=C(C(=C(C(=C1[H])OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])Br)[H])C([H])([H])[H])[H]
371,20045990,C=1(SC(=NC1C([H])([H])[H])[H])C(Br)(Br)[H]
376,20200601,O(C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(C(C([H])([H])[H])([H])[H])([H])[H])[H])[H]
379,20040319,C1(=C(C(=C(C(=C1C(Br)([H])[H])Cl)[H])[H])[H])Cl
380,20240974,C(C(C(C(=C(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])(C([H])([H])[H])[H])(O[H])[H])(C(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H])([H])[H]
382,20052869,C=12S(C(C(C(C1C(=C(S2)[H])[H])=O)([H])[H])([H])[H])(=O)=O
383,20122056,C=1(C(=C(C(=C(C1C(C(=O)C2=C(C(=C(C(=C2[H])[H])OC([H])([H])[H])[H])[H])([H])[H])[N+](=O)[O-])[H])[N+](=O)[O-])[H])[N+]([O-])=O
384,20180983,C=1(OC(=C(C1[H])[H])[H])C(SC(C(C(=O)C([H])([H])[H])([H])[H])([H])[H])([H])[H]
385,10006316,C(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])(SSC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])=O)=O
387,20212482,C1(C(C(C(N1[H])([H])[H])(F)[H])(O[H])[H])(C(O[H])(C(O[H])([H])[H])[H])[H]
388,74195,C1(=C(C(=C(C(=C1[H])OC([H])([H])[H])[H])[H])C(Br)([H])[H])[H]
389,20052564,C=1(C2=C(C(=C(C1C([H])([H])[H])C([H])([H])[H])[H])N(C=3C(N2[H])=NON3)[H])[H]
390,20227355,C1(=C(C(=C(C(=C1N=S2OC(C(N(C(C(O2)([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])Cl)[H])Cl)[H])Cl
395,10009257,C1(N(C(C(O1)=O)(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])SC2=C(C(=C(C(=C2[H])[H])[N+]([O-])=O)[H])[N+]([O-])=O)=O
397,20033117,C1(=C(C(=C(C2=C1N=C(C(=N2)[H])[H])[H])[H])[H])F
398,10024988,C=12SC3=C(C1C(=C(C(=C2Cl)[H])[H])[H])C(=C(C(=C3[H])[H])[H])[H]
399,20050854,C=12P(C3=C(C1C(=C(C(=C2[H])[H])[H])[H])C(=C(C(=C3[H])[H])[H])[H])(C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])=S
402,20108949,C(C(N(C=1C(=C(C(=C(C1[H])[H])[N+](=O)[O-])[H])[H])[H])(C([H])([H])[H])[H])([H])([H])[H]
405,90302,C1(C(C(OC(O1)(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])[H])([H])[H])=O
407,20122100,C1(OC(N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N1C(C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H]
408,20052143,C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])(C([H])([H])[H])(C(C(=O)O[H])([H])[H])C(C(=O)O[H])([H])[H]
411,20045196,C(#N)C(N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H]
412,10023262,C1(=C(C(=C(C2=C1C(C(C2(C3(C(C(C4=C3C(=C(C(=C4[H])[H])[H])[H])=O)([H])[H])[H])[H])([H])[H])=O)[H])[H])[H])[H]
413,30101000,C1(N2C(C(C(C1([H])[H])(O[H])[H])([H])[H])(C(C(C2([H])[H])(O[H])[H])(O[H])[H])[H])([H])[H]
417,20052608,C=1(C(=[N+]([O-])ON1)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])C(=O)N([H])[H]
421,20237378,C=1(C(=C(C(=C(C1[H])[H])C#CC(C(C([H])([H])[H])(C([H])([H])[H])[H])(O[H])[H])[H])[H])[H]
422,20182157,C1(=C(C(=C(C2=C1OC(C(C2([H])[H])(C3=C(C(C(=C(C3=O)[H])OC([H])([H])[H])=O)[H])[H])([H])[H])[H])[H])O[H])[H]
423,20192003,C1(OC(C2(C1(OC(O2)(C([H])([H])[H])C([H])([H])[H])[H])[H])=C([H])[H])([H])[H]
424,20181881,C1(C(C(C2(C(O1)(C(=C(C3(O2)C(C(C4(C(O3)(C(C(C(O4)([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])=O)[H])[H])[H])[H])([H])[H])([H])[H])([H])[H]
426,40069389,C1(=C(C(=C(C(=C1Cl)O[H])Br)O[H])Cl)C([H])([H])[H]
431,20180401,C1(C(C(C(C(=C1[H])C2=C(C(=C(O2)[H])[H])[H])([H])[H])([H])[H])([H])[H])=O
434,20212566,C(N=C(C#N)C(C([H])([H])[H])([H])[H])([H])([H])[H]
435,20212998,C12(C(C(C(C(C1([H])[H])(O[H])[H])(C2([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H]
436,20180004,C1(=C(C(=C(C(=C1C#C[H])[H])F)[H])F)N([H])[H]
437,20044472,C1(=C(C(=C(C(=C1C(=O)O[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])C([H])([H])[H])O[H]
439,20181568,C1(C(OC(C(N1C(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
442,77255,C1(=NOC(=C1[H])C([H])([H])[H])N(C(=O)C=2C(=C(C(=C(C2[H])[H])OC([H])([H])[H])[H])[H])[H]
443,20242148,C1(OC(C(C1(N(C(=O)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])(C(I)([H])[H])[H]
444,20212933,C1(=C(C(=C(C2=C1C(=C(C(=C2[H])C([H])([H])[H])C(=O)C([H])([H])[H])O[H])[H])[H])[H])OC([H])([H])[H]
445,20208328,S(=O)(=O)(N(C=1N=C(C(=C(N1)C([H])([H])[H])[H])C([H])([H])[H])[H])C2=C(C(=C(N([H])[H])C(=C2[H])[H])[H])[H]
446,20181495,C1(=C(C(=C(C2=C1C(C(ON2C(=O)C([H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
447,10018830,C1(=C(C(=C(C(=C1[H])[H])C#CC(=NC(C([H])([H])[H])([H])[H])C=2C(=C(C(=C(C2[H])[H])Cl)[H])[H])[H])[H])[H]
448,20212686,C=1(N(C(=C(N1)[H])[H])C([H])([H])[H])C(=O)C(C(C(=C([H])[H])[H])([H])[H])(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H]
449,20146930,C=1(N=C(N=C(N1)N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
450,20025914,C1(N(C(=NC2=C1C(=NN2C3(OC(C(C3([H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])I)N([H])[H])[H])=O
451,20224205,C1(C(C(N(C(C1(C([H])([H])[H])C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H]
452,20229968,C=12[Se]C3=C([Se]C1C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
454,2579,C=1(C(OC=2C(C1[H])=C3C(=C(C2O[H])[H])C(=C(C(=C3O[H])C(OC([H])([H])[H])=O)[H])OC([H])([H])[H])(C([H])([H])[H])C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])[H]
458,20040342,C1(=C(C(=C(C(=C1C(=O)C([H])([H])[H])[H])Cl)Cl)[H])[H]
459,20111567,C(F)(C(N([H])[H])([H])[H])(C(O[H])=O)[H]
460,20234037,C1(=C(C(=C(C(=C1[H])S(C=2C(C(OC(C(C2[H])([H])[H])=O)([H])[H])([H])[H])=O)[H])[H])[H])[H]
461,20224255,C1(C(C(C(C=2C1(C(C(C(C2[H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])(O[H])[H]
463,20212834,C1(=C(C(=C(C2=C1C(C3(N(C2(C(OC([H])([H])[H])([H])[H])[H])C(=O)OC3([H])[H])[H])([H])[H])[H])[H])[H])[H]
464,20181693,C1(=C(C(=C(C2=C1N=C(C(N2[H])=O)[H])Cl)[H])C(F)(F)F)[H]
466,20052908,C=1(C2=C(C(=C(C1[H])[H])[H])C(=C(N2[H])C([H])([H])[H])C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
467,20122820,C=1(C(=C(C(=C(C1Br)N(C(=O)C([H])([H])[H])[H])[H])[H])[H])[H]
469,20242208,C1(C(C(C(C(C1([H])[H])([H])[H])(C2(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])F)([H])[H])([H])[H])([H])[H]
470,30000664,C1(C(C(C(C(C(C(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
471,20146241,C1(N(C(C(N1C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C([H])([H])[H]
472,20181606,C1(S(C(C(C1(Cl)Cl)(Cl)[H])([H])[H])(=O)=O)([H])[H]
473,20027332,C=1(C(=C(C(=C(C1[H])[H])[H])F)O[H])N([H])[H]
474,20246856,C12(C(C1(C(C(C2([H])[H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H]
477,20230665,C1(C(C(C(C2(C1(C(C(O2)([H])[H])([H])[H])O[H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H]
478,20200818,O(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(=C([H])[H])[H])[H])[H]
480,20173864,C1(C(C2(C3=C(C(C(=C2C(C1([H])[H])(C([H])([H])[H])C([H])([H])[H])O[H])=O)C(C4(C(C3=O)(OC(=O)C([H])([H])[H])[H])C(C4(C([H])([H])[H])[H])([H])[H])=O)C([H])([H])[H])([H])[H])(OC(=O)C([H])([H])[H])[H]
481,20182114,C1(C(C2=C(S1)SN=N2)([H])[H])(C(OC([H])([H])[H])=O)[H]
484,20212879,C1(C2(C(=C3C4(C1(C([H])([H])[H])C4([H])[H])C(OC3=O)([H])[H])C(C(C2([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])(O[H])[H]
485,20224200,C1(OS(=O)(=O)OC1([H])[H])(C(C(=O)OC([H])([H])[H])([H])[H])[H]
488,10023481,C=1(C(=C(C(=C(C1[H])Cl)C2=C(C(=C(C(=C2Cl)[H])Cl)[H])Cl)Cl)[H])Cl
489,10005696,C1(=C(C(=C(C(=C1[H])[H])[H])N([H])[H])[H])N([H])[H]
490,10016787,C(C(C(C(=O)O[H])(Br)[H])([H])[H])([H])([H])[H]
492,20033071,C1(=C(C(=C(C(=C1C(OC(C([H])([H])[H])([H])[H])=O)[H])[H])[H])O[H])[H]
493,30100958,C12(C(=C(C(C(C1(C([H])([H])[H])[H])=O)(C2([H])[H])[H])[H])[H])[H]
495,89253,C=1(C(=C(N(C(C1[H])=S)OC([H])([H])[H])[H])[H])[H]
496,10016772,C(C(=O)C(C([H])([H])[H])(F)[H])([H])([H])[H]
498,76449,C=1(OC(=C2C(C1[H])=C(C(C3(C2=C(C(O3)=O)C(=O)C([H])([H])[H])C([H])([H])[H])=O)[H])[H])C(=C(C([H])([H])[H])[H])[H]
500,10021282,C=1(C2=C(C3=C(C1[H])C(OC3=O)=O)N(C4=C2C(=C(C(=C4[H])[H])[H])[H])C(C([H])([H])[H])([H])[H])[H]
501,20233930,C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])=C(N(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])C(=O)OC(C([H])([H])[H])([H])[H]
503,20181699,C1(=C(C(=C(C(=C1C(C(=C([H])[H])[H])([H])[H])[H])[H])O[H])[H])[H]
504,20141905,C1(=C(C(=NN=C1I)[H])[H])C(=O)OC(C([H])([H])[H])([H])[H]
505,10008807,C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(O[H])([H])[H]
508,10017649,C1(=C(C(=C(C2=C1C3(C(N2[H])=O)C4(N(C(C3([H])[H])([H])[H])C(C(C(C4([H])[H])(C(C(=O)[H])([H])[H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H]
509,20224311,C1(=C(C(=C(C2=C1OC(=C(C2=O)C3=C(C(=C(C(=C3[H])[H])OC(=O)C([H])([H])[H])[H])[H])[H])OC(=O)C([H])([H])[H])[H])OC(=O)C([H])([H])[H])[H]
512,40116961,C1(=C2C(=C(C(=C1O[H])[H])C(C(O[H])=O)([H])[H])C(=O)C(=C(O2)C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
513,20180221,C1(=C(C(=C(C2=C1C(OC23C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H])[H])[H])[H]
514,10018417,C1(=C(C=2C(=C(C(=C(C2N1C(C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])[H])C(C(N([H])[H])([H])[H])([H])[H])C(=C([H])[H])[H]
516,5510,N1(C2=C(C34C5(C(N6C3(C(C(C5=O)([H])[H])(C(C(C41C(=O)OC([H])([H])[H])([H])[H])([H])[H])C(C(C6([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])C(=C(C(=C2OC([H])([H])[H])OC([H])([H])[H])[H])[H])C(=O)OC([H])([H])[H]
517,20246926,C=1(C(=C(C(=C(C1OC([H])([H])[H])[H])C(C(=O)OC([H])([H])[H])(C(=O)C(OC([H])([H])[H])([H])[H])[H])[H])[H])OC([H])([H])[H]
519,20213361,C1(=C(C(=C(C2=C1OC(C(C2=O)([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C(=O)O[H])[H])O[H]
520,10016537,C1(C(C(C(C2=C1C3=C(C4=C2C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
521,10019080,C1(C(C(C(N2C1=NC(=C(C2=O)C(=O)OC(C([H])([H])[H])([H])[H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])=C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H]
522,20145840,C1(=NC(=C(C2=C1C(=C(C(=N2)C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H])C([H])([H])[H])C#N)N([H])[H])Br
524,20035478,C1(=C(C(=C(N1C([H])([H])[H])[H])[H])[H])C(=C(C(=O)[H])[H])[H]
529,10018982,C1(C(C(C(C2(C1(C(C(C(=C2[H])C(=C([H])[H])C([H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])[H])(OC([H])([H])[H])[H])([H])[H])([H])[H]
530,20218237,C1(=C(C(=C(C=2C1=NC3=C(N2)C(=C(C(=C3[H])OC([H])([H])[H])[H])[H])[H])[H])[H])[H]
531,60006006,C=1(C2(C3(C(C(C1[H])(C2([H])[H])[H])(C(C(=C3[H])[H])([H])[H])[H])[H])[H])[H]
535,30100663,C1(=C(C(=C(C(=C1C2(N(C(=O)N([H])[H])N=C(C2([H])[H])C([H])([H])[H])[H])[H])[H])C([H])([H])[H])[H])[H]
536,30100969,C=1(C2=C(C(=C(C1[H])O[H])[H])C(C3=C(C2=O)C(=C(C(=C3[H])O[H])[H])O[H])=O)O[H]
537,20144319,C1(C2(C(C(C(C1([H])[H])([H])[H])([H])[H])(C(C(C2([H])[H])([H])[H])([H])[H])[H])O[H])([H])[H]
539,10023116,C=1(SC(=C(C1I)[H])[H])[H]
540,10015889,C1(C(N(C(C(O1)([H])[H])([H])[H])C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H]
542,20181850,C(N(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])S(C1=C(C(=C(C(=C1[H])[H])C([H])([H])[H])[H])[H])(=O)=O)#CC#CC=2C(=C(C(=C(C2[H])[H])[N+](=O)[O-])[H])[H]
544,20181078,C1(=C(C(=C(C2=C1C(=C(C(=C2Br)[H])[H])C(=O)C([H])([H])[H])[H])[H])[H])[H]
546,20182616,C1(C(C(O[H])(C=2C(=C(C(=C(C2[H])[H])OC([H])([H])[H])[H])[H])[H])([H])[H])=C(C(=NO1)C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])[H]
547,20180178,C1(=C(C(=C(C2=C1C(=NC(C=3N2C(=NN3)[H])([H])[H])C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])[H])[H])Cl)[H]
548,20132887,C1(=C(C(=C(C2=C1N=C(N2[H])C#N)[H])[H])[N+](=O)[O-])[H]
549,75738,C1(=C(C(=C(C(=C1C(C(=O)O[H])([H])[H])[H])Br)[H])Br)[H]
553,10009228,C1(N(C(C(O1)=O)(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])=O
556,20226253,C=1(C(=C(C(=C(C1[H])[H])[H])C#CC(=O)O[H])OC(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])[H]
558,20040779,C1(=C(C(=C(C(=C1C(=O)[H])C([H])([H])[H])[H])O[H])[H])C([H])([H])[H]
560,20230399,C12(C3=C(C4=C1C(=C(C(=C4[H])[H])[H])[H])C(=C(C(=C3[H])[H])[H])[H])C(C2(C(=C(OC([H])([H])[H])[H])[H])[H])([H])[H]
561,20218154,C1(=C(C(N(C2=C1C(=C(C(=N2)C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])[H])=O)[H])[H]
563,75707,C1(=C(C(=C(C(=C1C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])N(N2C(C(C(C2=O)([H])[H])([H])[H])([H])[H])[H])[H])[H]
564,20026181,C=1(OC(=C(C1[H])[H])C(=C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])[H]
565,20204135,C1(C(=C(C(C2(C1(O2)[H])[H])(O[H])[H])[H])C(O[H])([H])[H])=O
566,20222460,C1(=C(C(=C(C(=C1[H])[N+](=O)[O-])[H])[H])S(=O)(=O)N(C(C(=C([H])[H])[H])([H])[H])C(C(=C([H])[H])[H])([H])[H])[H]
567,10017924,C1(=C(C(=C(C(=C1[H])[H])C(=C([N+](=O)[O-])[H])[H])[H])OC([H])([H])[H])O[H]
569,20191729,C1(=C(C(=C(C(=C1[H])F)[H])[H])[H])OC(C([H])([H])[H])=O
570,10019195,O1C2=C(C3(C1(C4(C(C(C3(C4([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])C(=C(C(=C2OC([H])([H])[H])[H])C(=O)[H])[H]
571,10015824,C1(C(C2(C(C(C1(C(C2([H])[H])=O)[H])([H])[H])([H])[H])[H])([H])[H])([H])[H]
572,10016103,C1(C(S1(=O)=O)([H])[H])([H])[H]
573,20030912,C1(C(C(C(C1([H])[H])([H])[H])(C(C(=O)C([H])([H])[H])([H])[H])[H])([H])[H])=O
575,20044927,C(C#N)(C(Cl)([H])[H])(C([H])([H])[H])[H]
576,20242197,C1(OC(C(=C1C(F)(F)F)[H])(C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])([H])[H])C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])=O
577,10008909,C1(=C(C(=C(C(=C1[H])[H])OC([H])([H])[H])[H])[H])C(C(=C([H])[H])[H])([H])[H]
580,20180262,C1(=C(C(=C(C(=C1C(=C(I)[H])C(C(C([H])([H])[H])(C([H])([H])[H])C#N)([H])[H])[H])[H])[H])[H])[H]
581,10023034,C=1(C(=C(C(=C(C1[H])[H])[N+](=O)[O-])[H])[H])C(F)(F)OC=2C(=C(C(=C(C2[H])[H])[H])[H])[H]
