Original_SMILES,Canonical_SMILES,Source_Dataset,Source_ID
O(C(C(N(C(=O)N([H])[H])[H])([H])[H])([H])[H])[H],NC(=O)NCCO,nmrdb,20208040
C(C(C(C(O[H])=O)([H])[H])(N([H])[H])[H])(=O)O[H],NC(CC(=O)O)C(=O)O,nmrdb,10016965
C(C([N+]([H])([H])[H])([H])[H])(C(C(C(N([H])[H])(C(=O)O[H])[H])([H])[H])([H])[H])([H])[H],NC(CCCC[NH3+])C(=O)O,nmrdb,10025690
C(C(C(O[H])([H])[H])(N([H])[H])[H])(O[H])=O,NC(CO)C(=O)O,nmrdb,10009015
C(C(N([H])[H])(C(O[H])([H])[H])[H])(=O)O[H],NC(CO)C(=O)O,nmrdb,60006048
C(C(N([H])[H])(C(SSC(C(N([H])[H])(C(=O)O[H])[H])([H])[H])([H])[H])[H])(=O)O[H],NC(CSSCC(N)C(=O)O)C(=O)O,nmrdb,20097219
C(=O)(N([H])[H])N([H])[H],NC(N)=O,nmrdb,10016903
O(C(=O)C1(N([H])[H])C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H],NC1(C(=O)O)CCCC1,nmrdb,20208302
C1(C(C(C(C(C1([H])[H])([H])[H])(C(=O)O[H])[H])([H])[H])([H])[H])(N([H])[H])[H],NC1CCC(C(=O)O)CC1,nmrdb,20054758
C1(C(C(C(C(C1(N([H])[H])[H])([H])[H])([H])[H])(N([H])[H])[H])([H])[H])([H])[H],NC1CCC(N)CC1,nmrdb,20055869
O(C1(C(C(C(N([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H],NC1CCC(O)CC1,nmrdb,20208362
C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(N([H])[H])[H],NC1CCCCC1,nmrdb,10005734
C1(C(C(C(C(C1(N([H])[H])[H])(N([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H],NC1CCCCC1N,nmrdb,20055867
O(C1(C(N([H])[H])(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H],NC1CCCCC1O,nmrdb,20208593
O=C1N(C(C(C(C(C1(N([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],NC1CCCCNC1=O,nmrdb,20208151
C(=O)(N([H])[H])[H],NC=O,nmrdb,10016881
C(C(N(C(C(N([H])[H])([H])[H])=O)[H])([H])[H])(=O)O[H],NCC(=O)NCC(=O)O,nmrdb,10016979
C(C(=O)O[H])(N([H])[H])([H])[H],NCC(=O)O,nmrdb,10016953
O(C(C(N([H])[H])([H])[H])(C(C(O[H])=O)([H])[H])[H])[H],NCC(O)CC(=O)O,nmrdb,20201444
C1(C(C1([H])[H])([H])[H])(C(N([H])[H])([H])[H])[H],NCC1CC1,nmrdb,20055896
C(C(=O)O[H])(C(N([H])[H])([H])[H])([H])[H],NCCC(=O)O,nmrdb,10016956
C(C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])(O[H])=O,NCCCC(=O)O,nmrdb,10008874
C1(OC(C(N(C1([H])[H])C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],NCCCN1CCOCC1,nmrdb,89239
O([H])[H],O,nmrdb,20188012
C(C1(C(C1([H])[H])([H])[H])[H])(C2(C(C2([H])[H])([H])[H])[H])=O,O=C(C1CC1)C1CC1,nmrdb,10005713
C(O[H])(C(=O)C(O[H])([H])[H])([H])[H],O=C(CO)CO,nmrdb,10024505
C1(C(C(C(C(C1(C(=O)O[H])O[H])([H])[H])(O[H])[H])(O[H])[H])(O[H])[H])([H])[H],O=C(O)C1(O)CC(O)C(O)C(O)C1,nmrdb,30095863
C(C1=C(C(C(C(C1([H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])(O[H])=O,O=C(O)C1=CC(O)C(O)C(O)C1,nmrdb,20096803
C1(C(C(C(N1[H])([H])[H])(O[H])[H])([H])[H])(C(O[H])=O)[H],O=C(O)C1CC(O)CN1,nmrdb,30095877
C(C1(C(C(C(N1[H])([H])[H])(O[H])[H])([H])[H])[H])(O[H])=O,O=C(O)C1CC(O)CN1,nmrdb,10009020
O(C(=O)C1(C(C(C(C(C1([H])[H])([H])[H])(C(O[H])=O)[H])([H])[H])([H])[H])[H])[H],O=C(O)C1CCC(C(=O)O)CC1,nmrdb,20201390
O(C1(C(C(C(C(C1([H])[H])([H])[H])(C(O[H])=O)[H])([H])[H])([H])[H])[H])[H],O=C(O)C1CCC(O)CC1,nmrdb,20208726
O(C(=O)C1(C(C(C1([H])[H])([H])[H])([H])[H])[H])[H],O=C(O)C1CCC1,nmrdb,20111958
C1(C(C(C(C(C1(C(=O)O[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(=O)O[H])[H],O=C(O)C1CCCCC1C(=O)O,nmrdb,10017102
C1(C(C(N(C(C1([H])[H])(C(=O)O[H])[H])[H])([H])[H])([H])[H])([H])[H],O=C(O)C1CCCCN1,nmrdb,20181786
C(C1(C(C(C(N1[H])([H])[H])([H])[H])([H])[H])[H])(O[H])=O,O=C(O)C1CCCN1,nmrdb,10009019
C(C1(C(C(N1[H])([H])[H])([H])[H])[H])(O[H])=O,O=C(O)C1CCN1,nmrdb,10009022
C(C(=C(C(O[H])=O)[H])C(=O)O[H])(C(O[H])=O)([H])[H],O=C(O)C=C(CC(=O)O)C(=O)O,nmrdb,10008882
C(C(C(C(=O)O[H])([H])[H])(S[H])[H])(=O)O[H],O=C(O)CC(S)C(=O)O,nmrdb,10016806
C(C(C(C(C(=O)O[H])([H])[H])([H])[H])=O)(=O)O[H],O=C(O)CCC(=O)C(=O)O,nmrdb,30095876
O(C(=O)C(C(C(C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H],O=C(O)CCCC1CCCCC1,nmrdb,20208830
C1(C(SSC1(C(C(C(C(C(=O)O[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],O=C(O)CCCCC1CCSS1,nmrdb,10017746
S1C(C2(C(C1([H])[H])(N(C(N2[H])=O)[H])[H])[H])(C(C(C(C(C(=O)O[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],O=C(O)CCCCC1SCC2NC(=O)NC21,nmrdb,10016328
C1(N(C2(C(N1[H])(C(SC2([H])[H])(C(C(C(C(C(=O)O[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])=O,O=C(O)CCCCC1SCC2NC(=O)NC21,nmrdb,75330
C(C(C(C(C(O[H])=O)([H])[H])([H])[H])([H])[H])(C(C(C(C(O[H])=O)([H])[H])([H])[H])([H])[H])([H])[H],O=C(O)CCCCCCCC(=O)O,nmrdb,10113436
C1(C(C(N(C(C1([H])[H])([H])[H])C(C(C(=O)O[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],O=C(O)CCN1CCCCC1,nmrdb,20037725
O(C(=O)C(C(SC(C(C(=O)O[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],O=C(O)CCSCCC(=O)O,nmrdb,20097647
C(N(C(C(=O)O[H])([H])[H])C(C(=O)O[H])([H])[H])(C(N(C(C(=O)O[H])([H])[H])C(C(=O)O[H])([H])[H])([H])[H])([H])[H],O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,nmrdb,10016980
C1(=C(C2(C(C1(C3(C2(C(N(C3=O)C(C(=O)O[H])([H])[H])=O)[H])[H])[H])([H])[H])[H])[H])[H],O=C(O)CN1C(=O)C2C3C=CC(C3)C2C1=O,nmrdb,10022506
P(O[H])(O[H])(=O)C(C(O[H])=O)([H])[H],O=C(O)CP(=O)(O)O,nmrdb,20208318
C(C(C(C(O[H])([H])[H])(O[H])[H])(O[H])[H])(C(C(=O)[O-])(O[H])[H])(O[H])[H],O=C([O-])C(O)C(O)C(O)C(O)CO,nmrdb,20097591
C(C(=C(C(=O)[O-])[H])[H])(=O)[O-],O=C([O-])C=CC(=O)[O-],nmrdb,30095503
C(C(C(C(=O)[O-])([H])[H])([H])[H])(=O)[O-],O=C([O-])CCC(=O)[O-],nmrdb,20097551
O(C(C(C(C([O-])=O)([H])[H])([H])[H])([H])[H])[H],O=C([O-])CCCO,nmrdb,20207538
O(C(C(N(C(C(N(C(C(=O)[O-])([H])[H])C(C(=O)[O-])([H])[H])([H])[H])([H])[H])C(C(=O)[O-])([H])[H])([H])[H])([H])[H])[H],O=C([O-])CN(CCO)CCN(CC(=O)[O-])CC(=O)[O-],nmrdb,20112711
C1(C(C(=C(C1=O)[H])[H])=O)([H])[H],O=C1C=CC(=O)C1,nmrdb,20000120
C1(C(=C(C(C(=C1[H])[H])=O)[H])[H])=O,O=C1C=CC(=O)C=C1,nmrdb,10015929
N1(C(C(=C(C1=O)[H])[H])=O)[H],O=C1C=CC(=O)N1,nmrdb,10016180
C=1(C(N2C(C1[H])(C(C(C2([H])[H])([H])[H])([H])[H])[H])=O)[H],O=C1C=CC2CCCN12,nmrdb,20054833
C1(=C(C(=C(C(C(C(C1=O)([H])[H])([H])[H])([H])[H])[H])[H])[H])[H],O=C1C=CC=CCCC1,nmrdb,20026847
C1(C(=C(C(C1([H])[H])([H])[H])[H])[H])=O,O=C1C=CCC1,nmrdb,10015782
C1(C(=C(C(C(C1([H])[H])([H])[H])=O)[H])[H])([H])[H],O=C1C=CCCC1,nmrdb,10015789
N1(C(C(=C(C1([H])[H])[H])[H])=O)[H],O=C1C=CCN1,nmrdb,10016179
C1(C(OC2(C1(C(C(O2)=O)([H])[H])[H])[H])([H])[H])([H])[H],O=C1CC2CCOC2O1,nmrdb,20146549
C1(C(=C(C(C(C(C(C1=O)([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H],O=C1CC=CCCCC1,nmrdb,20026846
C1(N(C(=C(C1([H])[H])[H])[H])[H])=O,O=C1CC=CN1,nmrdb,20026244
O=C1C(C(C(=O)C1([H])[H])([H])[H])([H])[H],O=C1CCC(=O)C1,nmrdb,20209657
C1(C(C(C(C(C1([H])[H])([H])[H])=O)([H])[H])([H])[H])=O,O=C1CCC(=O)CC1,nmrdb,20000121
N1(C(C(C(C1=O)([H])[H])([H])[H])=O)[H],O=C1CCC(=O)N1,nmrdb,10016181
C1(N(C(C(C1([H])[H])([H])[H])=O)[H])(C(=O)O[H])[H],O=C1CCC(C(=O)O)N1,nmrdb,20031175
C1(C(C(C1([H])[H])([H])[H])=O)([H])[H],O=C1CCC1,nmrdb,10008331
C1(C(C2=C(C1([H])[H])C(C(C2=O)([H])[H])([H])[H])([H])[H])([H])[H],O=C1CCC2=C1CCC2,nmrdb,20221466
C1(C(C(N(C(C1([H])[H])=O)[H])=O)([H])[H])([H])[H],O=C1CCCC(=O)N1,nmrdb,10016186
C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCC1,nmrdb,10005715
N12C(C3(C4(C(C(C(C(N4C(C(C1(C(C(C(C2=O)([H])[H])([H])[H])([H])[H])[H])(C3([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H],O=C1CCCC2C3CC(CN12)C1CCCCN1C3,nmrdb,30085419
N12C(C3(C4(N(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])C(C(C1(C(C(C(C2=O)([H])[H])([H])[H])([H])[H])[H])(C3([H])[H])[H])([H])[H])[H])[H])([H])[H],O=C1CCCC2C3CC(CN12)C1CCCCN1C3,nmrdb,30085445
C1(C(C(N2C(C1([H])[H])(C3(C(C(C2([H])[H])(C4(N(C3([H])[H])C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])[H])=O)([H])[H])([H])[H],O=C1CCCC2C3CC(CN12)C1CCCCN1C3,nmrdb,10017634
C12(C(C(C(N3C1(C(C(C(C3([H])[H])([H])[H])([H])[H])(C4(N(C2([H])[H])C(C(C(C4([H])[H])([H])[H])([H])[H])=O)[H])[H])[H])([H])[H])([H])[H])([H])[H])[H],O=C1CCCC2C3CCCN4CCCC(CN12)C34,nmrdb,10017633
C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCCC1,nmrdb,10005716
C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])=O)=O,O=C1CCCCC1=O,nmrdb,10009121
C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCCCC1,nmrdb,10005717
C1(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCCCCC1,nmrdb,10005718
C1(C(C(C(C(C(C(N1[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCCCCN1,nmrdb,10009005
C1(C(C(C(C(C(N1[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCCCN1,nmrdb,10009000
C1(OC(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCCCO1,nmrdb,20027529
C1(C(C(C(C(C(OC1([H])[H])([H])[H])=O)([H])[H])([H])[H])([H])[H])([H])[H],O=C1CCCCCOC1,nmrdb,20229997
C1(C(C(C(C(N1[H])([H])[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCCN1,nmrdb,10008999
C1(C(C(OC(C1([H])[H])=O)([H])[H])([H])[H])([H])[H],O=C1CCCCO1,nmrdb,10016174
C1(C(C(C(N1[H])([H])[H])([H])[H])([H])[H])=O,O=C1CCCN1,nmrdb,10008988
O(C(C(N1C(C(C(C1=O)([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],O=C1CCCN1CCO,nmrdb,20200245
C1(C(C(C(O1)([H])[H])([H])[H])([H])[H])=O,O=C1CCCO1,nmrdb,10008823
C1(C(C(C(C(O1)([H])[H])=O)([H])[H])([H])[H])([H])[H],O=C1CCCOC1,nmrdb,20027532
C1(C(C(C(C(OC1([H])[H])([H])[H])([H])[H])=O)([H])[H])([H])[H],O=C1CCCOCC1,nmrdb,20027576
C1(C(N(C1=O)[H])([H])[H])([H])[H],O=C1CCN1,nmrdb,10025318
C1(C(OC1=O)([H])[H])([H])[H],O=C1CCO1,nmrdb,10016172
C1(OC(C(C(C1([H])[H])=O)([H])[H])([H])[H])([H])[H],O=C1CCOCC1,nmrdb,20027533
C12(C(C(N(C(C1=O)([H])[H])C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H],O=C1CN2CCC1CC2,nmrdb,10024293
C1(C(N(C(C(N1[H])([H])[H])=O)[H])([H])[H])=O,O=C1CNC(=O)CN1,nmrdb,10009002
C1(N(C(C(N1[H])=O)([H])[H])[H])=O,O=C1CNC(=O)N1,nmrdb,10025298
C1(OC(C(O1)([H])[H])=O)([H])[H],O=C1COCO1,nmrdb,20230370
C1(SC(C(N1[H])=O)([H])[H])=S,O=C1CSC(=S)N1,nmrdb,10009296
C1(C(N(C(N(C1([H])[H])[H])=O)[H])([H])[H])([H])[H],O=C1NCCCN1,nmrdb,10025296
C1(OC(N(C(C1([H])[H])([H])[H])[H])=O)([H])[H],O=C1NCCCO1,nmrdb,10025233
C1(C(N(C(N1[H])=O)[H])([H])[H])([H])[H],O=C1NCCN1,nmrdb,10025231
C1(N(C(N(C1([H])[H])C(C(O[H])([H])[H])([H])[H])=O)[H])([H])[H],O=C1NCCN1CCO,nmrdb,20037359
C1(OC(C(N1[H])([H])[H])([H])[H])=O,O=C1NCCO1,nmrdb,10009042
C1(OC(N(C(N1[H])=O)[H])([H])[H])([H])[H],O=C1NCOCN1,nmrdb,10025254
O1C(C(=C(C1(C(C(O[H])([H])[H])(O[H])[H])[H])O[H])O[H])=O,O=C1OC(C(O)CO)C(O)=C1O,nmrdb,10016327
C1(=C(C2(C(OC(N2C1([H])[H])=O)([H])[H])[H])[H])[H],O=C1OCC2C=CCN12,nmrdb,20230405
C1(N2C(C(C1([H])[H])([H])[H])(C(OC2=O)([H])[H])[H])([H])[H],O=C1OCC2CCCN12,nmrdb,75339
C1(OC2(C(C1([H])[H])(C(OC2([H])[H])=O)[H])[H])([H])[H],O=C1OCC2OCCC12,nmrdb,20146544
C1(C(OC(OC1([H])[H])=O)([H])[H])([H])[H],O=C1OCCCO1,nmrdb,20025567
C1(OC(C(O1)([H])[H])([H])[H])=O,O=C1OCCO1,nmrdb,10016171
C1(C(C(C(C(C1(C(=O)[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],O=CC1CCCCC1,nmrdb,75678
N1(C(=O)[H])C(C(C(C(=C1[H])[H])([H])[H])([H])[H])([H])[H],O=CN1C=CCCC1,nmrdb,20177171
C1(N(C(C(C1([H])[H])([H])[H])([H])[H])C(=O)[H])([H])[H],O=CN1CCCC1,nmrdb,10025322
C1(C(C(N(C(C1([H])[H])([H])[H])C(=O)[H])([H])[H])([H])[H])([H])[H],O=CN1CCCCC1,nmrdb,20036219
C1(OC(C(N(C1([H])[H])C(=O)[H])([H])[H])([H])[H])([H])[H],O=CN1CCOCC1,nmrdb,20036229
C1(C(C(C(C(C1([H])[H])([H])[H])(N(C(=O)[H])[H])[H])([H])[H])([H])[H])([H])[H],O=CNC1CCCCC1,nmrdb,74266
C(=O)(N(C(C(O[H])([H])[H])([H])[H])[H])[H],O=CNCCO,nmrdb,10024963
C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(OC(=O)[H])[H])([H])[H],O=COC1CCCCC1,nmrdb,30000241
O(C(C(OC(=O)[H])([H])[H])([H])[H])C(=O)[H],O=COCCOC=O,nmrdb,20209593
P(O[H])(O[H])(=O)C(P(O[H])(O[H])=O)([H])[H],O=P(O)(O)CP(=O)(O)O,nmrdb,20209696
S(O[H])(=O)(=O)C(C(C(S(O[H])(=O)=O)([H])[H])([H])[H])([H])[H],O=S(=O)(O)CCCS(=O)(=O)O,nmrdb,20207491
C(C(S[H])([H])[H])(S([O-])(=O)=O)([H])[H],O=S(=O)([O-])CCS,nmrdb,20107081
C1(N(S(=O)(=O)[O-])[H])(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],O=S(=O)([O-])NC1CCCCC1,nmrdb,20097220
C1(C(S(C1([H])[H])(=O)=O)([H])[H])([H])[H],O=S1(=O)CCC1,nmrdb,10016105
C1(N(C(N(C(N1[H])=O)[H])=O)[H])=O,O=c1[nH]c(=O)[nH]c(=O)[nH]1,nmrdb,10016338
C1(C(C2(C(C(C1(C(C2([H])[H])([H])[H])O[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],OC12CCC(CC1)CC2,nmrdb,10015807
C1(C(C(C(C(C1(O[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(O[H])[H],OC1C(O)C(O)C(O)C(O)C1O,nmrdb,10026409
C1(C(C(C(C(C1(O[H])[H])([H])[H])(O[H])[H])([H])[H])(O[H])[H])([H])[H],OC1CC(O)CC(O)C1,nmrdb,20055883
C1(C(C(C(=C1[H])[H])([H])[H])(O[H])[H])([H])[H],OC1CC=CC1,nmrdb,9875
C1(C(C(C(C(C1(O[H])[H])([H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H],OC1CCC(O)CC1,nmrdb,20230301
O(C1(C(C(C1([H])[H])([H])[H])([H])[H])[H])[H],OC1CCC1,nmrdb,20200172
C1(C(C(C(C2(C1(C(C(C(C2([H])[H])([H])[H])(O[H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H],OC1CCC2CCCCC2C1,nmrdb,20130640
O(C1(C(O[H])(C(C(C(C1(O[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H],OC1CCCC(O)C1O,nmrdb,20208906
C1(O[H])(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H],OC1CCCC1,nmrdb,10114558
C1(C(C(C(C(C1(O[H])[H])(O[H])[H])([H])[H])([H])[H])([H])[H])([H])[H],OC1CCCCC1O,nmrdb,20055870
C1(C(C(C(C(C1([H])[H])(O[H])[H])(O[H])[H])([H])[H])([H])[H])([H])[H],OC1CCCCC1O,nmrdb,30095497
O(C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H],OC1CCCCCC1,nmrdb,20112722
C1(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H])([H])[H])([H])[H],OC1CCCCCCC1,nmrdb,20200312
O(C1(C(C(N(C1([H])[H])[H])([H])[H])([H])[H])[H])[H],OC1CCNC1,nmrdb,20209033
C(C#CC(O[H])([H])[H])(O[H])([H])[H],OCC#CCO,nmrdb,10016649
C(C(C(O[H])([H])[H])(C(O[H])([H])[H])C(O[H])([H])[H])(O[H])([H])[H],OCC(CO)(CO)CO,nmrdb,10005615
C(C(F)(F)F)(O[H])([H])[H],OCC(F)(F)F,nmrdb,10008931
C(C(C(C(C(O[H])([H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])(O[H])[H],OCC(O)C(O)C(O)C(O)CO,nmrdb,60006045
C(C(C(C(C(C(O[H])([H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(O[H])([H])[H],OCC(O)C(O)C(O)C(O)CO,nmrdb,10005617
C(C(C(C(C(O[H])([H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(O[H])([H])[H],OCC(O)C(O)C(O)CO,nmrdb,10005616
C(C(C(C(O[H])([H])[H])(O[H])[H])(O[H])[H])(O[H])([H])[H],OCC(O)C(O)CO,nmrdb,10005614
C1(N(C(C(C1([H])[H])([H])[H])([H])[H])C(C(C(O[H])([H])[H])(O[H])[H])([H])[H])([H])[H],OCC(O)CN1CCCC1,nmrdb,20037346
C(C(C(O[H])([H])[H])(O[H])[H])(O[H])([H])[H],OCC(O)CO,nmrdb,10005613
C(C(O[H])([H])[H])(C(S[H])([H])[H])(S[H])[H],OCC(S)CS,nmrdb,20097917
C1(C(C(O1)([H])[H])(C(O[H])([H])[H])C(O[H])([H])[H])([H])[H],OCC1(CO)COC1,nmrdb,20216662
O1C(C(C(C(C1([H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(O[H])C(O[H])([H])[H],OCC1(O)OCC(O)C(O)C1O,nmrdb,60000014
O(C(C1(C(C1([H])[H])([H])[H])[H])([H])[H])[H],OCC1CC1,nmrdb,20209887
C1(C(C(C(N(C1(C(O[H])([H])[H])[H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H],OCC1CCC(O)CN1,nmrdb,10004247
C1(C(C(C(C(N1[H])(C(O[H])([H])[H])[H])([H])[H])([H])[H])(O[H])[H])([H])[H],OCC1CCC(O)CN1,nmrdb,20180594
O(C(C1(C(C(C1([H])[H])([H])[H])([H])[H])[H])([H])[H])[H],OCC1CCC1,nmrdb,20208765
C1(C(C(C(C1([H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])[H])([H])[H],OCC1CCCC1,nmrdb,20030836
O(C(C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H],OCC1CCCCC1,nmrdb,20200797
O(C(C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H],OCC1CCCCCC1,nmrdb,20208507
O(C(C1(N(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H],OCC1CCCCN1,nmrdb,20207892
C1(N(C(C(C1([H])[H])([H])[H])([H])[H])[H])(C(O[H])([H])[H])[H],OCC1CCCN1,nmrdb,10022066
C1(C(C(C(N2C1(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])[H],OCC1CCCN2CCCCC12,nmrdb,10017629
O(C(C1(C(C(C(N(C1([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H],OCC1CCCNC1,nmrdb,20208049
C1(C(C(C(O1)([H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])[H],OCC1CCCO1,nmrdb,10008794
C1(N(C(C(C1(O[H])[H])(O[H])[H])([H])[H])[H])(C(O[H])([H])[H])[H],OCC1NCC(O)C1O,nmrdb,20221381
O(C1(C(C(C(O1)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])C(O[H])([H])[H])[H],OCC1OC(O)(CO)C(O)C1O,nmrdb,60000017
C1(OC(C(C(C1(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])(OC2(C(C(C(OC2(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H],OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,nmrdb,10026324
C1(C(C(C(C(O1)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(OC2(C(C(C(OC2(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H],OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,nmrdb,40265335
C1(C(C(C(OC1(C(O[H])([H])[H])[H])(OC2(OC(C(C(C2(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H],OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,nmrdb,10026362
C1(C(C(C(C1([H])[H])(C(C(O[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H],OCCC1CCCC1,nmrdb,20200960
O(C(C(C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H],OCCC1CCCCC1,nmrdb,20200833
O(C(C(C1(N(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H],OCCC1CCCCN1,nmrdb,20207523
C1(OC(C(C1(O[H])[H])([H])[H])([H])[H])(C(C(O[H])([H])[H])([H])[H])[H],OCCC1OCCC1O,nmrdb,20181553
O(C(C(C(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H],OCCCC1CCCC1,nmrdb,20208783
C(C(C(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(O[H])([H])[H],OCCCCCCCO,nmrdb,10006080
C(C(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(O[H])([H])[H],OCCCCCCO,nmrdb,20097248
C(C(C(O[H])([H])[H])([H])[H])(C(C(O[H])([H])[H])([H])[H])([H])[H],OCCCCCO,nmrdb,20097603
C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])(O[H])([H])[H],OCCCCO,nmrdb,10005612
C(C(C(O[H])([H])[H])([H])[H])(O[H])([H])[H],OCCCO,nmrdb,10016663
O(C(C(N1C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H],OCCN1CC1,nmrdb,20202495
C1(N(C(C(C1([H])[H])([H])[H])([H])[H])C(C(O[H])([H])[H])([H])[H])([H])[H],OCCN1CCCC1,nmrdb,20037339
C1(OC(C(N(C1([H])[H])C(C(O[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],OCCN1CCOCC1,nmrdb,89235
C(C(O[H])([H])[H])(N(C(C(O[H])([H])[H])([H])[H])[H])([H])[H],OCCNCCO,nmrdb,10005727
C(C(O[H])([H])[H])(O[H])([H])[H],OCCO,nmrdb,10005600
C(O[H])(C(OC(C(O[H])([H])[H])([H])[H])([H])[H])([H])[H],OCCOCCO,nmrdb,75388
